Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:42:41.568,target,BB Gun,0s,1,1,1,1,1,1,false
2,11:42:43.787,target,BB Gun,0s,1,1,1,1,1,1,false
3,11:42:44.523,target,BB Gun,0s,1,1,1,1,1,1,false
4,11:42:45.259,target,BB Gun,0s,1,1,1,1,1,1,false
5,11:42:47.154,target,BB Gun,1.388s,3,1,0.333,1,3,0.333,false
6,11:42:47.883,target,BB Gun,0s,1,1,1,1,1,1,false
7,11:42:49.412,target,BB Gun,0.854s,2,1,0.5,1,2,0.5,false
8,11:42:50.086,target,BB Gun,0s,1,1,1,1,1,1,false
9,11:42:50.703,target,BB Gun,0s,1,1,1,1,1,1,false
10,11:42:51.384,target,BB Gun,0s,1,1,1,1,1,1,false
11,11:42:51.891,target,BB Gun,0.001s,1,1,1,1,1,1,false
12,11:42:52.571,target,BB Gun,0s,1,1,1,1,1,1,false
13,11:42:53.204,target,BB Gun,0s,1,1,1,1,1,1,false
14,11:42:53.773,target,BB Gun,0s,1,1,1,1,1,1,false
15,11:42:54.273,target,BB Gun,0s,1,1,1,1,1,1,false
16,11:42:54.960,target,BB Gun,0s,1,1,1,1,1,1,false
17,11:42:55.496,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,11:42:55.947,target,BB Gun,0s,1,1,1,1,1,1,false
19,11:42:56.641,target,BB Gun,0s,1,1,1,1,1,1,false
20,11:42:57.349,target,BB Gun,0s,1,1,1,1,1,1,false
21,11:42:58.009,target,BB Gun,0s,1,1,1,1,1,1,false
22,11:42:58.669,target,BB Gun,0.001s,1,1,1,1,1,1,false
23,11:42:59.364,target,BB Gun,0s,1,1,1,1,1,1,false
24,11:43:00.329,target,BB Gun,0.292s,2,1,0.5,1,2,0.5,false
25,11:43:01.266,target,BB Gun,0s,1,1,1,1,1,1,false
26,11:43:01.912,target,BB Gun,0s,1,1,1,1,1,1,false
27,11:43:02.516,target,BB Gun,0s,1,1,1,1,1,1,false
28,11:43:03.301,target,BB Gun,0s,1,1,1,1,1,1,false
29,11:43:04.579,target,BB Gun,0.291s,2,1,0.5,1,2,0.5,false
30,11:43:05.253,target,BB Gun,0s,1,1,1,1,1,1,false
31,11:43:05.787,target,BB Gun,0s,1,1,1,1,1,1,false
32,11:43:06.384,target,BB Gun,0s,1,1,1,1,1,1,false
33,11:43:06.989,target,BB Gun,0.001s,1,1,1,1,1,1,false
34,11:43:07.614,target,BB Gun,0s,1,1,1,1,1,1,false
35,11:43:08.197,target,BB Gun,0s,1,1,1,1,1,1,false
36,11:43:08.850,target,BB Gun,0s,1,1,1,1,1,1,false
37,11:43:09.447,target,BB Gun,0s,1,1,1,1,1,1,false
38,11:43:10.211,target,BB Gun,0s,1,1,1,1,1,1,false
39,11:43:10.933,target,BB Gun,0s,1,1,1,1,1,1,false
40,11:43:11.912,target,BB Gun,0.361s,2,1,0.5,1,2,0.5,false
41,11:43:12.754,target,BB Gun,0.001s,1,1,1,1,1,1,false
42,11:43:13.677,target,BB Gun,0s,1,1,1,1,1,1,false
43,11:43:14.399,target,BB Gun,0s,1,1,1,1,1,1,false
44,11:43:15.121,target,BB Gun,0s,1,1,1,1,1,1,false
45,11:43:15.781,target,BB Gun,0s,1,1,1,1,1,1,false
46,11:43:16.503,target,BB Gun,0s,1,1,1,1,1,1,false
47,11:43:17.072,target,BB Gun,0s,1,1,1,1,1,1,false
48,11:43:17.684,target,BB Gun,0s,1,1,1,1,1,1,false
49,11:43:19.087,target,BB Gun,0.778s,3,1,0.333,1,3,0.333,false
50,11:43:19.448,target,BB Gun,0s,1,1,1,1,1,1,false
51,11:43:20.211,target,BB Gun,0s,1,1,1,1,1,1,false
52,11:43:20.802,target,BB Gun,0s,1,1,1,1,1,1,false
53,11:43:21.900,target,BB Gun,0.557s,2,1,0.5,1,2,0.5,false
54,11:43:22.434,target,BB Gun,0s,1,1,1,1,1,1,false
