Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:30:51.132,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
2,15:30:54.017,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
3,15:30:55.697,Pigeon,pistol,1.271s,3,1,0.333,50,375,0.133,false
4,15:30:56.641,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,15:31:00.538,Pigeon,pistol,3.321s,6,1,0.167,50,750,0.067,false
6,15:31:01.871,Pigeon,pistol,0.306s,2,1,0.5,50,250,0.2,false
7,15:31:03.003,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,15:31:04.337,Pigeon,pistol,0.675s,2,1,0.5,50,250,0.2,false
9,15:31:05.032,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,15:31:05.802,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,15:31:06.538,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,15:31:07.302,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
13,15:31:08.412,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,15:31:09.197,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,15:31:09.823,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,15:31:10.670,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,15:31:11.358,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,15:31:15.366,Pigeon,pistol,3.363s,4,1,0.25,50,500,0.1,false
19,15:31:15.754,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,15:31:16.650,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,15:31:20.920,Pigeon,pistol,3.554s,5,1,0.2,50,625,0.08,false
22,15:31:22.289,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,15:31:23.185,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,15:31:25.247,Pigeon,pistol,0.278s,2,1,0.5,50,250,0.2,false
25,15:31:28.210,Pigeon,pistol,1.911s,3,1,0.333,50,375,0.133,false
26,15:31:29.279,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,15:31:30.584,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,15:31:32.126,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,15:31:32.980,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,15:31:34.599,Pigeon,pistol,0.945s,2,1,0.5,50,250,0.2,false
31,15:31:35.766,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,15:31:36.176,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
33,15:31:37.183,Pigeon,pistol,0.306s,2,1,0.5,50,250,0.2,false
34,15:31:38.600,Pigeon,pistol,0.75s,2,1,0.5,50,250,0.2,false
35,15:31:40.002,Pigeon,pistol,0.764s,2,1,0.5,50,250,0.2,false
36,15:31:41.441,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,15:31:42.323,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,15:31:42.996,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,15:31:43.899,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,15:31:45.565,Pigeon,pistol,1.027s,2,1,0.5,50,250,0.2,false
41,15:31:46.683,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,15:31:47.580,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,15:31:48.566,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,15:31:49.950,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
45,15:31:51.005,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
46,15:31:51.429,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,15:31:52.408,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,15:31:56.533,Pigeon,pistol,3.118s,7,1,0.143,50,875,0.057,false
49,15:31:58.034,Pigeon,pistol,0.799s,2,1,0.5,50,250,0.2,false
50,15:31:59.082,Pigeon,pistol,0s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,82,50,2500.0,10250.0,

Kills:,50
Deaths:,0
Fight Time:,22.392
Avg TTK:,1.412
Damage Done:,2500.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,30.487806
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
