Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:02:54.913,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
2,12:02:56.426,Pigeon,pistol,0.798s,2,1,0.5,50,250,0.2,false
3,12:02:56.871,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,12:02:57.690,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,12:02:58.163,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
6,12:02:59.627,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,12:03:00.719,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
8,12:03:01.802,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,12:03:02.301,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,12:03:03.204,Pigeon,pistol,0.264s,2,1,0.5,50,250,0.2,false
11,12:03:04.128,Pigeon,pistol,0.251s,2,1,0.5,50,250,0.2,false
12,12:03:06.795,Pigeon,pistol,1.604s,5,1,0.2,50,625,0.08,false
13,12:03:07.622,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,12:03:09.329,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,12:03:10.239,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,12:03:11.274,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
17,12:03:13.642,Pigeon,pistol,1.375s,2,1,0.5,50,250,0.2,false
18,12:03:14.781,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,12:03:15.795,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,12:03:17.191,Pigeon,pistol,0.264s,2,1,0.5,50,250,0.2,false
21,12:03:18.344,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,12:03:19.496,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,12:03:20.573,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,12:03:20.906,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,12:03:21.553,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,12:03:22.207,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,12:03:22.687,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,12:03:23.409,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,12:03:35.151,Pigeon,pistol,11.173s,2,1,0.5,50,250,0.2,false
30,12:03:36.561,Pigeon,pistol,0.375s,2,1,0.5,50,250,0.2,false
31,12:03:37.380,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,12:03:38.554,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
33,12:03:41.040,Pigeon,pistol,1.264s,3,1,0.333,50,375,0.133,false
34,12:03:42.061,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,12:03:43.575,Pigeon,pistol,0.973s,2,1,0.5,50,250,0.2,false
36,12:03:44.949,Pigeon,pistol,0.778s,2,1,0.5,50,250,0.2,false
37,12:03:46.491,Pigeon,pistol,1.084s,3,1,0.333,50,375,0.133,false
38,12:03:47.443,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,12:03:48.116,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,12:03:49.012,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,12:03:49.553,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,12:03:50.124,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,12:03:50.727,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,12:03:51.348,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,12:03:52.091,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
46,12:03:53.869,Pigeon,pistol,0.751s,3,1,0.333,50,375,0.133,false
47,12:03:54.924,Pigeon,pistol,0.306s,2,1,0.5,50,250,0.2,false
48,12:03:57.889,Pigeon,pistol,2.493s,3,1,0.333,50,375,0.133,false
49,12:03:59.139,Pigeon,pistol,0.805s,2,1,0.5,50,250,0.2,false
50,12:03:59.522,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
51,12:04:00.278,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
52,12:04:02.125,Pigeon,pistol,1.43s,3,1,0.333,50,375,0.133,false
53,12:04:02.473,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
54,12:04:04.487,Pigeon,pistol,1.174s,2,1,0.5,50,250,0.2,false
55,12:04:06.036,Pigeon,pistol,0.438s,2,1,0.5,50,250,0.2,false
56,12:04:09.245,Pigeon,pistol,2.042s,5,1,0.2,50,625,0.08,false
57,12:04:09.911,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
58,12:04:10.619,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
59,12:04:11.327,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
60,12:04:12.411,Pigeon,pistol,0.577s,2,1,0.5,50,250,0.2,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,93,60,3000.0,11625.0,

Kills:,60
Deaths:,0
Fight Time:,30.224001
Avg TTK:,1.176
Damage Done:,3000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,38.709675
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
