Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:00:23.450,target,BB Gun,0s,1,1,1,1,1,1,false
2,16:00:23.985,target,BB Gun,0.001s,1,1,1,1,1,1,false
3,16:00:24.541,target,BB Gun,0s,1,1,1,1,1,1,false
4,16:00:25.166,target,BB Gun,0s,1,1,1,1,1,1,false
5,16:00:25.485,target,BB Gun,0s,1,1,1,1,1,1,false
6,16:00:26.069,target,BB Gun,0s,1,1,1,1,1,1,false
7,16:00:26.625,target,BB Gun,0s,1,1,1,1,1,1,false
8,16:00:27.278,target,BB Gun,0s,1,1,1,1,1,1,false
9,16:00:28.375,target,BB Gun,0.424s,2,1,0.5,1,2,0.5,false
10,16:00:28.930,target,BB Gun,0s,1,1,1,1,1,1,false
11,16:00:29.645,target,BB Gun,0s,1,1,1,1,1,1,false
12,16:00:30.381,target,BB Gun,0s,1,1,1,1,1,1,false
13,16:00:31.000,target,BB Gun,0s,1,1,1,1,1,1,false
14,16:00:32.243,target,BB Gun,0.618s,2,1,0.5,1,2,0.5,false
15,16:00:32.764,target,BB Gun,0s,1,1,1,1,1,1,false
16,16:00:33.340,target,BB Gun,0s,1,1,1,1,1,1,false
17,16:00:34.069,target,BB Gun,0s,1,1,1,1,1,1,false
18,16:00:34.555,target,BB Gun,0s,1,1,1,1,1,1,false
19,16:00:35.265,target,BB Gun,0.001s,1,1,1,1,1,1,false
20,16:00:36.119,target,BB Gun,0.001s,1,1,1,1,1,1,false
21,16:00:37.049,target,BB Gun,0.466s,2,1,0.5,1,2,0.5,false
22,16:00:37.715,target,BB Gun,0s,1,1,1,1,1,1,false
23,16:00:38.278,target,BB Gun,0s,1,1,1,1,1,1,false
24,16:00:38.847,target,BB Gun,0s,1,1,1,1,1,1,false
25,16:00:39.980,target,BB Gun,0.585s,2,1,0.5,1,2,0.5,false
26,16:00:40.549,target,BB Gun,0s,1,1,1,1,1,1,false
27,16:00:41.146,target,BB Gun,0s,1,1,1,1,1,1,false
28,16:00:41.861,target,BB Gun,0s,1,1,1,1,1,1,false
29,16:00:42.563,target,BB Gun,0s,1,1,1,1,1,1,false
30,16:00:43.174,target,BB Gun,0s,1,1,1,1,1,1,false
31,16:00:43.750,target,BB Gun,0s,1,1,1,1,1,1,false
32,16:00:45.119,target,BB Gun,0.826s,2,1,0.5,1,2,0.5,false
33,16:00:46.327,target,BB Gun,0.555s,2,1,0.5,1,2,0.5,false
34,16:00:46.912,target,BB Gun,0s,1,1,1,1,1,1,false
35,16:00:47.508,target,BB Gun,0s,1,1,1,1,1,1,false
36,16:00:48.182,target,BB Gun,0s,1,1,1,1,1,1,false
37,16:00:48.800,target,BB Gun,0s,1,1,1,1,1,1,false
38,16:00:49.411,target,BB Gun,0s,1,1,1,1,1,1,false
39,16:00:49.876,target,BB Gun,0s,1,1,1,1,1,1,false
40,16:00:50.501,target,BB Gun,0s,1,1,1,1,1,1,false
41,16:00:50.994,target,BB Gun,0s,1,1,1,1,1,1,false
42,16:00:51.717,target,BB Gun,0s,1,1,1,1,1,1,false
43,16:00:52.231,target,BB Gun,0s,1,1,1,1,1,1,false
44,16:00:52.814,target,BB Gun,0.001s,1,1,1,1,1,1,false
45,16:00:53.433,target,BB Gun,0.001s,1,1,1,1,1,1,false
46,16:00:53.905,target,BB Gun,0s,1,1,1,1,1,1,false
47,16:00:54.418,target,BB Gun,0s,1,1,1,1,1,1,false
48,16:00:54.904,target,BB Gun,0s,1,1,1,1,1,1,false
49,16:00:55.446,target,BB Gun,0s,1,1,1,1,1,1,false
50,16:00:55.974,target,BB Gun,0s,1,1,1,1,1,1,false
51,16:00:56.404,target,BB Gun,0s,1,1,1,1,1,1,false
52,16:00:56.793,target,BB Gun,0s,1,1,1,1,1,1,false
53,16:00:57.154,target,BB Gun,0s,1,1,1,1,1,1,false
54,16:00:57.509,target,BB Gun,0s,1,1,1,1,1,1,false
55,16:00:59.002,target,BB Gun,0.965s,3,1,0.333,1,3,0.333,false
56,16:00:59.689,target,BB Gun,0.257s,2,1,0.5,1,2,0.5,false
57,16:01:00.203,target,BB Gun,0s,1,1,1,1,1,1,false
58,16:01:01.079,target,BB Gun,0.271s,2,1,0.5,1,2,0.5,false
