Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:03:23.782,target,BB Gun,0s,1,1,1,1,1,1,false
2,16:03:24.317,target,BB Gun,0s,1,1,1,1,1,1,false
3,16:03:24.838,target,BB Gun,0s,1,1,1,1,1,1,false
4,16:03:26.080,target,BB Gun,0.611s,2,1,0.5,1,2,0.5,false
5,16:03:27.066,target,BB Gun,0.542s,2,1,0.5,1,2,0.5,false
6,16:03:27.608,target,BB Gun,0s,1,1,1,1,1,1,false
7,16:03:28.359,target,BB Gun,0.001s,1,1,1,1,1,1,false
8,16:03:29.761,target,BB Gun,0.868s,2,1,0.5,1,2,0.5,false
9,16:03:30.705,target,BB Gun,0s,1,1,1,1,1,1,false
10,16:03:31.282,target,BB Gun,0.001s,1,1,1,1,1,1,false
11,16:03:31.677,target,BB Gun,0s,1,1,1,1,1,1,false
12,16:03:32.352,target,BB Gun,0s,1,1,1,1,1,1,false
13,16:03:34.157,target,BB Gun,1.222s,3,1,0.333,1,3,0.333,false
14,16:03:34.879,target,BB Gun,0s,1,1,1,1,1,1,false
15,16:03:35.504,target,BB Gun,0s,1,1,1,1,1,1,false
16,16:03:36.157,target,BB Gun,0s,1,1,1,1,1,1,false
17,16:03:36.803,target,BB Gun,0s,1,1,1,1,1,1,false
18,16:03:37.373,target,BB Gun,0s,1,1,1,1,1,1,false
19,16:03:37.907,target,BB Gun,0s,1,1,1,1,1,1,false
20,16:03:38.650,target,BB Gun,0s,1,1,1,1,1,1,false
21,16:03:39.477,target,BB Gun,0s,1,1,1,1,1,1,false
22,16:03:39.983,target,BB Gun,0s,1,1,1,1,1,1,false
23,16:03:40.553,target,BB Gun,0s,1,1,1,1,1,1,false
24,16:03:41.094,target,BB Gun,0s,1,1,1,1,1,1,false
25,16:03:41.602,target,BB Gun,0s,1,1,1,1,1,1,false
26,16:03:42.192,target,BB Gun,0s,1,1,1,1,1,1,false
27,16:03:43.171,target,BB Gun,0.395s,2,1,0.5,1,2,0.5,false
28,16:03:43.831,target,BB Gun,0s,1,1,1,1,1,1,false
29,16:03:44.615,target,BB Gun,0s,1,1,1,1,1,1,false
30,16:03:45.296,target,BB Gun,0s,1,1,1,1,1,1,false
31,16:03:45.700,target,BB Gun,0.001s,1,1,1,1,1,1,false
32,16:03:46.387,target,BB Gun,0s,1,1,1,1,1,1,false
33,16:03:47.025,target,BB Gun,0s,1,1,1,1,1,1,false
34,16:03:47.442,target,BB Gun,0s,1,1,1,1,1,1,false
35,16:03:47.956,target,BB Gun,0s,1,1,1,1,1,1,false
36,16:03:48.428,target,BB Gun,0s,1,1,1,1,1,1,false
37,16:03:48.825,target,BB Gun,0s,1,1,1,1,1,1,false
38,16:03:49.311,target,BB Gun,0s,1,1,1,1,1,1,false
39,16:03:49.797,target,BB Gun,0s,1,1,1,1,1,1,false
40,16:03:50.442,target,BB Gun,0s,1,1,1,1,1,1,false
41,16:03:50.956,target,BB Gun,0s,1,1,1,1,1,1,false
42,16:03:51.491,target,BB Gun,0s,1,1,1,1,1,1,false
43,16:03:52.047,target,BB Gun,0s,1,1,1,1,1,1,false
44,16:03:52.588,target,BB Gun,0s,1,1,1,1,1,1,false
45,16:03:52.977,target,BB Gun,0s,1,1,1,1,1,1,false
46,16:03:53.484,target,BB Gun,0s,1,1,1,1,1,1,false
47,16:03:54.047,target,BB Gun,0s,1,1,1,1,1,1,false
48,16:03:54.554,target,BB Gun,0s,1,1,1,1,1,1,false
49,16:03:55.040,target,BB Gun,0s,1,1,1,1,1,1,false
50,16:03:55.811,target,BB Gun,0s,1,1,1,1,1,1,false
51,16:03:56.373,target,BB Gun,0s,1,1,1,1,1,1,false
52,16:03:56.908,target,BB Gun,0s,1,1,1,1,1,1,false
53,16:03:57.380,target,BB Gun,0s,1,1,1,1,1,1,false
54,16:03:58.373,target,BB Gun,0.438s,2,1,0.5,1,2,0.5,false
55,16:03:59.582,target,BB Gun,0.798s,3,1,0.333,1,3,0.333,false
56,16:04:00.242,target,BB Gun,0s,1,1,1,1,1,1,false
57,16:04:00.776,target,BB Gun,0s,1,1,1,1,1,1,false
58,16:04:01.686,target,BB Gun,0.271s,2,1,0.5,1,2,0.5,false
59,16:04:02.255,target,BB Gun,0s,1,1,1,1,1,1,false
60,16:04:02.887,target,BB Gun,0s,1,1,1,1,1,1,false
61,16:04:03.826,target,BB Gun,0.362s,2,1,0.5,1,2,0.5,false
62,16:04:04.228,target,BB Gun,0s,1,1,1,1,1,1,false
63,16:04:04.749,target,BB Gun,0s,1,1,1,1,1,1,false
64,16:04:05.673,target,BB Gun,0s,1,1,1,1,1,1,false
65,16:04:06.339,target,BB Gun,0s,1,1,1,1,1,1,false
66,16:04:07.026,target,BB Gun,0s,1,1,1,1,1,1,false
67,16:04:07.498,target,BB Gun,0s,1,1,1,1,1,1,false
68,16:04:07.978,target,BB Gun,0s,1,1,1,1,1,1,false
69,16:04:08.569,target,BB Gun,0s,1,1,1,1,1,1,false
70,16:04:08.971,target,BB Gun,0s,1,1,1,1,1,1,false
71,16:04:09.464,target,BB Gun,0s,1,1,1,1,1,1,false
72,16:04:09.763,target,BB Gun,0s,1,1,1,1,1,1,false
73,16:04:10.721,target,BB Gun,0.708s,2,1,0.5,1,2,0.5,false
74,16:04:11.186,target,BB Gun,0s,1,1,1,1,1,1,false
75,16:04:11.957,target,BB Gun,0.292s,2,1,0.5,1,2,0.5,false
76,16:04:12.520,target,BB Gun,0s,1,1,1,1,1,1,false
77,16:04:13.201,target,BB Gun,0s,1,1,1,1,1,1,false
78,16:04:13.874,target,BB Gun,0s,1,1,1,1,1,1,false
79,16:04:14.312,target,BB Gun,0s,1,1,1,1,1,1,false
80,16:04:14.923,target,BB Gun,0s,1,1,1,1,1,1,false
81,16:04:15.479,target,BB Gun,0.001s,1,1,1,1,1,1,false
82,16:04:15.951,target,BB Gun,0s,1,1,1,1,1,1,false
83,16:04:16.638,target,BB Gun,0s,1,1,1,1,1,1,false
84,16:04:17.437,target,BB Gun,0s,1,1,1,1,1,1,false
85,16:04:17.881,target,BB Gun,0s,1,1,1,1,1,1,false
86,16:04:18.444,target,BB Gun,0.001s,1,1,1,1,1,1,false
87,16:04:18.999,target,BB Gun,0s,1,1,1,1,1,1,false
88,16:04:19.639,target,BB Gun,0s,1,1,1,1,1,1,false
89,16:04:20.166,target,BB Gun,0s,1,1,1,1,1,1,false
90,16:04:20.694,target,BB Gun,0s,1,1,1,1,1,1,false
91,16:04:21.201,target,BB Gun,0s,1,1,1,1,1,1,false
92,16:04:22.409,target,BB Gun,0.534s,2,1,0.5,1,2,0.5,false
93,16:04:22.923,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,107,93,93.0,107.0,

Kills:,93
Deaths:,0
Fight Time:,7.046
Avg TTK:,0.645
Damage Done:,93.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,808.317749
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
