Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
45,06:18:18.976,Regenerating Pokeball,Poke-Drill,0.069s,8,8,1,1.6,1.6,1,false
46,06:18:19.788,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
47,06:18:20.386,Regenerating Pokeball,Poke-Drill,0.077s,9,9,1,1.8,1.8,1,false
48,06:18:21.122,Regenerating Pokeball,Poke-Drill,0.097s,11,11,1,2.2,2.2,1,false
49,06:18:21.781,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
50,06:18:22.366,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
51,06:18:23.122,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
52,06:18:24.136,Regenerating Pokeball,Poke-Drill,0.562s,25,10,0.4,2,5,0.4,false
53,06:18:25.295,Regenerating Pokeball,Poke-Drill,0.577s,33,9,0.273,1.8,6.6,0.273,false
54,06:18:26.441,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
55,06:18:27.150,Regenerating Pokeball,Poke-Drill,0.097s,11,11,1,2.2,2.2,1,false
56,06:18:28.032,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
57,06:18:29.004,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
58,06:18:29.976,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
59,06:18:30.545,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
60,06:18:31.456,Regenerating Pokeball,Poke-Drill,0.084s,10,10,1,2,2,1,false
61,06:18:32.289,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
62,06:18:33.944,Regenerating Pokeball,Poke-Drill,0.988s,31,18,0.581,3.6,6.2,0.581,false
63,06:18:34.638,Regenerating Pokeball,Poke-Drill,0.097s,11,11,1,2.2,2.2,1,false
64,06:18:35.604,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
65,06:18:36.375,Regenerating Pokeball,Poke-Drill,0.076s,9,9,1,1.8,1.8,1,false
66,06:18:37.950,Regenerating Pokeball,Poke-Drill,0.895s,25,6,0.24,1.2,5,0.24,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Poke-Drill,662,508,101.599594,132.399124,

Kills:,66
Deaths:,0
Fight Time:,9.312
Avg TTK:,0.909
Damage Done:,101.599594
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,66.0
Scenario:,Pokeball Frenzy Auto Small 60s
Hash:,6746156ebc94ba47547c71894537cf76
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
