Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:29:18.334,target,BB Gun,0s,1,1,1,1,1,1,false
2,15:29:19.273,target,BB Gun,0.423s,2,1,0.5,1,2,0.5,false
3,15:29:19.766,target,BB Gun,0s,1,1,1,1,1,1,false
4,15:29:20.314,target,BB Gun,0s,1,1,1,1,1,1,false
5,15:29:20.863,target,BB Gun,0s,1,1,1,1,1,1,false
6,15:29:21.335,target,BB Gun,0s,1,1,1,1,1,1,false
7,15:29:21.967,target,BB Gun,0s,1,1,1,1,1,1,false
8,15:29:22.612,target,BB Gun,0s,1,1,1,1,1,1,false
9,15:29:23.134,target,BB Gun,0s,1,1,1,1,1,1,false
10,15:29:23.745,target,BB Gun,0s,1,1,1,1,1,1,false
11,15:29:24.391,target,BB Gun,0s,1,1,1,1,1,1,false
12,15:29:24.946,target,BB Gun,0s,1,1,1,1,1,1,false
13,15:29:25.425,target,BB Gun,0s,1,1,1,1,1,1,false
14,15:29:25.940,target,BB Gun,0s,1,1,1,1,1,1,false
15,15:29:26.495,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,15:29:27.057,target,BB Gun,0s,1,1,1,1,1,1,false
17,15:29:27.620,target,BB Gun,0s,1,1,1,1,1,1,false
18,15:29:28.190,target,BB Gun,0s,1,1,1,1,1,1,false
19,15:29:29.294,target,BB Gun,0.41s,2,1,0.5,1,2,0.5,false
20,15:29:29.745,target,BB Gun,0s,1,1,1,1,1,1,false
21,15:29:30.453,target,BB Gun,0s,1,1,1,1,1,1,false
22,15:29:30.939,target,BB Gun,0s,1,1,1,1,1,1,false
23,15:29:31.502,target,BB Gun,0s,1,1,1,1,1,1,false
24,15:29:32.148,target,BB Gun,0s,1,1,1,1,1,1,false
25,15:29:32.801,target,BB Gun,0s,1,1,1,1,1,1,false
26,15:29:33.176,target,BB Gun,0s,1,1,1,1,1,1,false
27,15:29:33.683,target,BB Gun,0s,1,1,1,1,1,1,false
28,15:29:34.329,target,BB Gun,0s,1,1,1,1,1,1,false
29,15:29:34.863,target,BB Gun,0s,1,1,1,1,1,1,false
30,15:29:35.426,target,BB Gun,0s,1,1,1,1,1,1,false
31,15:29:36.162,target,BB Gun,0s,1,1,1,1,1,1,false
32,15:29:36.774,target,BB Gun,0s,1,1,1,1,1,1,false
33,15:29:37.454,target,BB Gun,0s,1,1,1,1,1,1,false
34,15:29:38.079,target,BB Gun,0s,1,1,1,1,1,1,false
35,15:29:38.606,target,BB Gun,0s,1,1,1,1,1,1,false
36,15:29:39.204,target,BB Gun,0.001s,1,1,1,1,1,1,false
37,15:29:39.585,target,BB Gun,0s,1,1,1,1,1,1,false
38,15:29:40.599,target,BB Gun,0.451s,2,1,0.5,1,2,0.5,false
39,15:29:41.357,target,BB Gun,0s,1,1,1,1,1,1,false
40,15:29:41.767,target,BB Gun,0.001s,1,1,1,1,1,1,false
41,15:29:42.204,target,BB Gun,0s,1,1,1,1,1,1,false
42,15:29:42.954,target,BB Gun,0s,1,1,1,1,1,1,false
43,15:29:44.738,target,BB Gun,0.958s,3,1,0.333,1,3,0.333,false
44,15:29:45.190,target,BB Gun,0s,1,1,1,1,1,1,false
45,15:29:45.732,target,BB Gun,0s,1,1,1,1,1,1,false
46,15:29:46.211,target,BB Gun,0s,1,1,1,1,1,1,false
47,15:29:46.788,target,BB Gun,0.001s,1,1,1,1,1,1,false
48,15:29:47.350,target,BB Gun,0s,1,1,1,1,1,1,false
49,15:29:47.954,target,BB Gun,0s,1,1,1,1,1,1,false
50,15:29:48.545,target,BB Gun,0s,1,1,1,1,1,1,false
51,15:29:49.274,target,BB Gun,0s,1,1,1,1,1,1,false
52,15:29:50.010,target,BB Gun,0s,1,1,1,1,1,1,false
53,15:29:50.524,target,BB Gun,0s,1,1,1,1,1,1,false
54,15:29:51.211,target,BB Gun,0s,1,1,1,1,1,1,false
55,15:29:51.788,target,BB Gun,0s,1,1,1,1,1,1,false
56,15:29:52.544,target,BB Gun,0s,1,1,1,1,1,1,false
57,15:29:54.614,target,BB Gun,1.48s,3,1,0.333,1,3,0.333,false
