Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:56:37.730,target,BB Gun,0s,1,1,1,1,1,1,false
2,09:56:38.550,target,BB Gun,0s,1,1,1,1,1,1,false
3,09:56:39.174,target,BB Gun,0s,1,1,1,1,1,1,false
4,09:56:40.237,target,BB Gun,0.319s,2,1,0.5,1,2,0.5,false
5,09:56:40.960,target,BB Gun,0s,1,1,1,1,1,1,false
6,09:56:41.960,target,BB Gun,0s,1,1,1,1,1,1,false
7,09:56:42.649,target,BB Gun,0s,1,1,1,1,1,1,false
8,09:56:43.331,target,BB Gun,0s,1,1,1,1,1,1,false
9,09:56:44.081,target,BB Gun,0.001s,1,1,1,1,1,1,false
10,09:56:44.879,target,BB Gun,0s,1,1,1,1,1,1,false
11,09:56:45.539,target,BB Gun,0.001s,1,1,1,1,1,1,false
12,09:56:46.289,target,BB Gun,0s,1,1,1,1,1,1,false
13,09:56:47.206,target,BB Gun,0s,1,1,1,1,1,1,false
14,09:56:47.866,target,BB Gun,0s,1,1,1,1,1,1,false
15,09:56:48.727,target,BB Gun,0s,1,1,1,1,1,1,false
16,09:56:49.289,target,BB Gun,0s,1,1,1,1,1,1,false
17,09:56:50.375,target,BB Gun,0s,1,1,1,1,1,1,false
18,09:56:51.125,target,BB Gun,0s,1,1,1,1,1,1,false
19,09:56:52.000,target,BB Gun,0s,1,1,1,1,1,1,false
20,09:56:53.576,target,BB Gun,0.916s,2,1,0.5,1,2,0.5,false
21,09:56:54.340,target,BB Gun,0s,1,1,1,1,1,1,false
22,09:56:55.098,target,BB Gun,0s,1,1,1,1,1,1,false
23,09:56:55.910,target,BB Gun,0.284s,2,1,0.5,1,2,0.5,false
24,09:56:57.097,target,BB Gun,0.708s,2,1,0.5,1,2,0.5,false
25,09:56:57.625,target,BB Gun,0s,1,1,1,1,1,1,false
26,09:56:58.862,target,BB Gun,0.55s,2,1,0.5,1,2,0.5,false
27,09:56:59.653,target,BB Gun,0s,1,1,1,1,1,1,false
28,09:57:00.403,target,BB Gun,0s,1,1,1,1,1,1,false
29,09:57:01.174,target,BB Gun,0s,1,1,1,1,1,1,false
30,09:57:01.855,target,BB Gun,0s,1,1,1,1,1,1,false
31,09:57:02.576,target,BB Gun,0s,1,1,1,1,1,1,false
32,09:57:03.340,target,BB Gun,0s,1,1,1,1,1,1,false
33,09:57:04.042,target,BB Gun,0s,1,1,1,1,1,1,false
34,09:57:04.813,target,BB Gun,0s,1,1,1,1,1,1,false
35,09:57:05.619,target,BB Gun,0.001s,1,1,1,1,1,1,false
36,09:57:06.405,target,BB Gun,0s,1,1,1,1,1,1,false
37,09:57:07.236,target,BB Gun,0s,1,1,1,1,1,1,false
38,09:57:08.008,target,BB Gun,0s,1,1,1,1,1,1,false
39,09:57:08.910,target,BB Gun,0s,1,1,1,1,1,1,false
40,09:57:09.639,target,BB Gun,0s,1,1,1,1,1,1,false
41,09:57:10.313,target,BB Gun,0s,1,1,1,1,1,1,false
42,09:57:11.244,target,BB Gun,0.001s,1,1,1,1,1,1,false
43,09:57:11.946,target,BB Gun,0.001s,1,1,1,1,1,1,false
44,09:57:12.786,target,BB Gun,0s,1,1,1,1,1,1,false
45,09:57:14.015,target,BB Gun,0.542s,2,1,0.5,1,2,0.5,false
46,09:57:14.695,target,BB Gun,0.278s,2,1,0.5,1,2,0.5,false
47,09:57:15.584,target,BB Gun,0s,1,1,1,1,1,1,false
48,09:57:16.196,target,BB Gun,0s,1,1,1,1,1,1,false
49,09:57:16.883,target,BB Gun,0s,1,1,1,1,1,1,false
50,09:57:17.577,target,BB Gun,0.27s,2,1,0.5,1,2,0.5,false
