Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:43:24.612,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,15:43:27.432,Pigeon,pistol,0.833s,2,1,0.5,50,250,0.2,false
3,15:43:28.745,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,15:43:30.759,Pigeon,pistol,1.202s,2,1,0.5,50,250,0.2,false
5,15:43:32.377,Pigeon,pistol,0.354s,2,1,0.5,50,250,0.2,false
6,15:43:36.204,Pigeon,pistol,2.848s,5,1,0.2,50,625,0.08,false
7,15:43:38.918,Pigeon,pistol,1.423s,3,1,0.333,50,375,0.133,false
8,15:43:39.732,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,15:43:41.467,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,15:43:42.037,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,15:43:42.745,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,15:43:43.537,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,15:43:45.099,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,15:43:49.287,Pigeon,pistol,2.659s,4,1,0.25,50,500,0.1,false
15,15:43:50.572,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,15:43:52.079,Pigeon,pistol,0.868s,2,1,0.5,50,250,0.2,false
17,15:43:53.127,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,15:43:56.109,Pigeon,pistol,1.444s,2,1,0.5,50,250,0.2,false
19,15:43:56.644,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,15:43:57.630,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
21,15:43:58.887,Pigeon,pistol,0.327s,2,1,0.5,50,250,0.2,false
22,15:44:03.046,Pigeon,pistol,2.881s,4,1,0.25,50,500,0.1,false
23,15:44:04.589,Pigeon,pistol,0.986s,2,1,0.5,50,250,0.2,false
24,15:44:05.956,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,15:44:07.053,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,15:44:08.318,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,15:44:10.220,Pigeon,pistol,1.249s,3,1,0.333,50,375,0.133,false
28,15:44:11.199,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,15:44:11.908,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,15:44:13.061,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,15:44:15.818,Pigeon,pistol,1.396s,2,1,0.5,50,250,0.2,false
32,15:44:18.436,Pigeon,pistol,1.445s,3,1,0.333,50,375,0.133,false
33,15:44:19.082,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,15:44:20.297,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,15:44:25.736,Pigeon,pistol,4.515s,5,1,0.2,50,625,0.08,false
36,15:44:26.466,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
37,15:44:29.021,Pigeon,pistol,1.597s,3,1,0.333,50,375,0.133,false
38,15:44:30.299,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,15:44:31.563,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,15:44:32.112,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,15:44:33.161,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,71,41,2050.0,8875.0,

Kills:,41
Deaths:,0
Fight Time:,26.030001
Avg TTK:,1.722
Damage Done:,2050.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,23.676056
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
