Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:43:53.849,target,BB Gun,0s,1,1,1,1,1,1,false
2,11:43:54.482,target,BB Gun,0s,1,1,1,1,1,1,false
3,11:43:55.217,target,BB Gun,0s,1,1,1,1,1,1,false
4,11:43:55.982,target,BB Gun,0s,1,1,1,1,1,1,false
5,11:43:56.496,target,BB Gun,0s,1,1,1,1,1,1,false
6,11:43:56.975,target,BB Gun,0s,1,1,1,1,1,1,false
7,11:43:57.482,target,BB Gun,0.001s,1,1,1,1,1,1,false
8,11:43:58.086,target,BB Gun,0s,1,1,1,1,1,1,false
9,11:43:58.849,target,BB Gun,0s,1,1,1,1,1,1,false
10,11:44:00.162,target,BB Gun,0.583s,2,1,0.5,1,2,0.5,false
11,11:44:00.725,target,BB Gun,0s,1,1,1,1,1,1,false
12,11:44:02.211,target,BB Gun,0.709s,2,1,0.5,1,2,0.5,false
13,11:44:03.455,target,BB Gun,0.84s,2,1,0.5,1,2,0.5,false
14,11:44:04.135,target,BB Gun,0s,1,1,1,1,1,1,false
15,11:44:04.781,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,11:44:05.489,target,BB Gun,0s,1,1,1,1,1,1,false
17,11:44:06.093,target,BB Gun,0s,1,1,1,1,1,1,false
18,11:44:06.552,target,BB Gun,0s,1,1,1,1,1,1,false
19,11:44:07.191,target,BB Gun,0s,1,1,1,1,1,1,false
20,11:44:08.698,target,BB Gun,0.742s,2,1,0.5,1,2,0.5,false
21,11:44:09.267,target,BB Gun,0s,1,1,1,1,1,1,false
22,11:44:09.871,target,BB Gun,0s,1,1,1,1,1,1,false
23,11:44:11.170,target,BB Gun,0.66s,2,1,0.5,1,2,0.5,false
24,11:44:11.851,target,BB Gun,0s,1,1,1,1,1,1,false
25,11:44:13.073,target,BB Gun,0.403s,2,1,0.5,1,2,0.5,false
26,11:44:13.732,target,BB Gun,0s,1,1,1,1,1,1,false
27,11:44:14.517,target,BB Gun,0s,1,1,1,1,1,1,false
28,11:44:15.163,target,BB Gun,0s,1,1,1,1,1,1,false
29,11:44:15.907,target,BB Gun,0.001s,1,1,1,1,1,1,false
30,11:44:16.379,target,BB Gun,0s,1,1,1,1,1,1,false
31,11:44:17.059,target,BB Gun,0s,1,1,1,1,1,1,false
32,11:44:17.788,target,BB Gun,0s,1,1,1,1,1,1,false
33,11:44:18.358,target,BB Gun,0.001s,1,1,1,1,1,1,false
34,11:44:18.885,target,BB Gun,0s,1,1,1,1,1,1,false
35,11:44:19.670,target,BB Gun,0s,1,1,1,1,1,1,false
36,11:44:20.469,target,BB Gun,0s,1,1,1,1,1,1,false
37,11:44:21.983,target,BB Gun,0.945s,2,1,0.5,1,2,0.5,false
38,11:44:22.448,target,BB Gun,0s,1,1,1,1,1,1,false
39,11:44:22.802,target,BB Gun,0s,1,1,1,1,1,1,false
40,11:44:23.385,target,BB Gun,0s,1,1,1,1,1,1,false
41,11:44:24.107,target,BB Gun,0s,1,1,1,1,1,1,false
42,11:44:24.490,target,BB Gun,0s,1,1,1,1,1,1,false
43,11:44:25.177,target,BB Gun,0s,1,1,1,1,1,1,false
44,11:44:25.816,target,BB Gun,0s,1,1,1,1,1,1,false
45,11:44:26.448,target,BB Gun,0s,1,1,1,1,1,1,false
46,11:44:27.017,target,BB Gun,0s,1,1,1,1,1,1,false
47,11:44:27.726,target,BB Gun,0s,1,1,1,1,1,1,false
48,11:44:28.421,target,BB Gun,0s,1,1,1,1,1,1,false
49,11:44:28.802,target,BB Gun,0s,1,1,1,1,1,1,false
50,11:44:29.434,target,BB Gun,0s,1,1,1,1,1,1,false
51,11:44:30.149,target,BB Gun,0s,1,1,1,1,1,1,false
52,11:44:30.684,target,BB Gun,0s,1,1,1,1,1,1,false
53,11:44:31.559,target,BB Gun,0s,1,1,1,1,1,1,false
54,11:44:34.199,target,BB Gun,2.049s,4,1,0.25,1,4,0.25,false
55,11:44:35.122,target,BB Gun,0.334s,2,1,0.5,1,2,0.5,false
56,11:44:35.726,target,BB Gun,0s,1,1,1,1,1,1,false
57,11:44:36.428,target,BB Gun,0s,1,1,1,1,1,1,false
58,11:44:37.595,target,BB Gun,0.319s,2,1,0.5,1,2,0.5,false
59,11:44:38.206,target,BB Gun,0s,1,1,1,1,1,1,false
60,11:44:38.893,target,BB Gun,0s,1,1,1,1,1,1,false
61,11:44:39.803,target,BB Gun,0s,1,1,1,1,1,1,false
62,11:44:40.386,target,BB Gun,0s,1,1,1,1,1,1,false
63,11:44:41.109,target,BB Gun,0s,1,1,1,1,1,1,false
64,11:44:41.734,target,BB Gun,0.001s,1,1,1,1,1,1,false
65,11:44:42.352,target,BB Gun,0.001s,1,1,1,1,1,1,false
66,11:44:42.858,target,BB Gun,0s,1,1,1,1,1,1,false
67,11:44:43.442,target,BB Gun,0s,1,1,1,1,1,1,false
68,11:44:43.949,target,BB Gun,0s,1,1,1,1,1,1,false
69,11:44:44.636,target,BB Gun,0s,1,1,1,1,1,1,false
70,11:44:45.387,target,BB Gun,0s,1,1,1,1,1,1,false
71,11:44:46.664,target,BB Gun,0.722s,2,1,0.5,1,2,0.5,false
72,11:44:48.247,target,BB Gun,0.826s,2,1,0.5,1,2,0.5,false
73,11:44:48.893,target,BB Gun,0s,1,1,1,1,1,1,false
74,11:44:50.054,target,BB Gun,0.584s,2,1,0.5,1,2,0.5,false
75,11:44:51.130,target,BB Gun,0.618s,2,1,0.5,1,2,0.5,false
76,11:44:51.657,target,BB Gun,0s,1,1,1,1,1,1,false
77,11:44:52.296,target,BB Gun,0s,1,1,1,1,1,1,false
78,11:44:52.903,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,94,78,78.0,94.0,

Kills:,78
Deaths:,0
Fight Time:,10.34
Avg TTK:,0.769
Damage Done:,78.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,647.23407
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
