Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:25:29.323,Pigeon,pistol,0.367s,2,1,0.5,50,250,0.2,false
2,06:25:31.906,Pigeon,pistol,1.48s,3,1,0.333,50,375,0.133,false
3,06:25:33.253,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,06:25:33.940,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,06:25:34.406,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,06:25:37.753,Pigeon,pistol,1.965s,5,1,0.2,50,625,0.08,false
7,06:25:38.969,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
8,06:25:39.572,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,06:25:40.837,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,06:25:41.976,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,06:25:42.802,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,06:25:43.316,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,06:25:44.538,Pigeon,pistol,0.812s,2,1,0.5,50,250,0.2,false
14,06:25:45.476,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,06:25:46.761,Pigeon,pistol,0.882s,2,1,0.5,50,250,0.2,false
16,06:25:48.677,Pigeon,pistol,1.271s,2,1,0.5,50,250,0.2,false
17,06:25:49.851,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,06:25:51.122,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,06:25:52.740,Pigeon,pistol,1.006s,2,1,0.5,50,250,0.2,false
20,06:25:54.122,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,06:25:55.254,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,06:25:56.657,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,06:25:57.525,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,06:25:58.449,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,06:26:00.163,Pigeon,pistol,1.076s,2,1,0.5,50,250,0.2,false
26,06:26:02.504,Pigeon,pistol,1.527s,2,1,0.5,50,250,0.2,false
27,06:26:04.060,Pigeon,pistol,0.987s,3,1,0.333,50,375,0.133,false
28,06:26:06.845,Pigeon,pistol,1.814s,4,1,0.25,50,500,0.1,false
29,06:26:08.011,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,06:26:10.088,Pigeon,pistol,1.216s,2,1,0.5,50,250,0.2,false
31,06:26:11.372,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,06:26:12.747,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
33,06:26:16.483,Pigeon,pistol,2.729s,4,1,0.25,50,500,0.1,false
34,06:26:17.261,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,06:26:20.629,Pigeon,pistol,1.93s,4,1,0.25,50,500,0.1,false
36,06:26:21.476,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,06:26:22.865,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,06:26:25.337,Pigeon,pistol,1.298s,3,1,0.333,50,375,0.133,false
39,06:26:26.692,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,06:26:29.465,Pigeon,pistol,1.488s,2,1,0.5,50,250,0.2,false
41,06:26:32.270,Pigeon,pistol,1.298s,3,1,0.333,50,375,0.133,false
42,06:26:33.138,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,06:26:34.006,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,06:26:36.263,Pigeon,pistol,1.271s,3,1,0.333,50,375,0.133,false
45,06:26:37.285,Pigeon,pistol,0s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,77,45,2250.0,9625.0,

Kills:,45
Deaths:,0
Fight Time:,24.417999
Avg TTK:,1.569
Damage Done:,2250.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,26.2987
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
