Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:05:54.037,target,BB Gun,0s,1,1,1,1,1,1,false
2,10:05:54.682,target,BB Gun,0s,1,1,1,1,1,1,false
3,10:05:55.259,target,BB Gun,0s,1,1,1,1,1,1,false
4,10:05:56.544,target,BB Gun,0.584s,2,1,0.5,1,2,0.5,false
5,10:05:57.246,target,BB Gun,0s,1,1,1,1,1,1,false
6,10:05:58.120,target,BB Gun,0s,1,1,1,1,1,1,false
7,10:05:58.745,target,BB Gun,0s,1,1,1,1,1,1,false
8,10:05:59.356,target,BB Gun,0s,1,1,1,1,1,1,false
9,10:05:59.981,target,BB Gun,0s,1,1,1,1,1,1,false
10,10:06:00.571,target,BB Gun,0s,1,1,1,1,1,1,false
11,10:06:01.239,target,BB Gun,0s,1,1,1,1,1,1,false
12,10:06:01.926,target,BB Gun,0s,1,1,1,1,1,1,false
13,10:06:02.510,target,BB Gun,0s,1,1,1,1,1,1,false
14,10:06:03.669,target,BB Gun,0.68s,2,1,0.5,1,2,0.5,false
15,10:06:04.211,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,10:06:04.863,target,BB Gun,0s,1,1,1,1,1,1,false
17,10:06:05.635,target,BB Gun,0s,1,1,1,1,1,1,false
18,10:06:06.378,target,BB Gun,0s,1,1,1,1,1,1,false
19,10:06:07.016,target,BB Gun,0s,1,1,1,1,1,1,false
20,10:06:07.704,target,BB Gun,0s,1,1,1,1,1,1,false
21,10:06:08.544,target,BB Gun,0s,1,1,1,1,1,1,false
22,10:06:09.287,target,BB Gun,0s,1,1,1,1,1,1,false
23,10:06:09.823,target,BB Gun,0s,1,1,1,1,1,1,false
24,10:06:10.718,target,BB Gun,0s,1,1,1,1,1,1,false
25,10:06:11.517,target,BB Gun,0s,1,1,1,1,1,1,false
26,10:06:12.752,target,BB Gun,0.743s,2,1,0.5,1,2,0.5,false
27,10:06:13.912,target,BB Gun,0.618s,2,1,0.5,1,2,0.5,false
28,10:06:14.621,target,BB Gun,0s,1,1,1,1,1,1,false
29,10:06:15.253,target,BB Gun,0s,1,1,1,1,1,1,false
30,10:06:15.920,target,BB Gun,0s,1,1,1,1,1,1,false
31,10:06:16.739,target,BB Gun,0s,1,1,1,1,1,1,false
32,10:06:17.295,target,BB Gun,0s,1,1,1,1,1,1,false
33,10:06:18.559,target,BB Gun,0.563s,2,1,0.5,1,2,0.5,false
34,10:06:19.316,target,BB Gun,0s,1,1,1,1,1,1,false
35,10:06:19.739,target,BB Gun,0s,1,1,1,1,1,1,false
36,10:06:20.371,target,BB Gun,0s,1,1,1,1,1,1,false
37,10:06:21.073,target,BB Gun,0s,1,1,1,1,1,1,false
38,10:06:21.753,target,BB Gun,0s,1,1,1,1,1,1,false
39,10:06:23.718,target,BB Gun,1.124s,2,1,0.5,1,2,0.5,false
40,10:06:24.538,target,BB Gun,0s,1,1,1,1,1,1,false
41,10:06:25.371,target,BB Gun,0.354s,2,1,0.5,1,2,0.5,false
42,10:06:25.808,target,BB Gun,0s,1,1,1,1,1,1,false
43,10:06:26.392,target,BB Gun,0.001s,1,1,1,1,1,1,false
44,10:06:27.871,target,BB Gun,0.756s,2,1,0.5,1,2,0.5,false
45,10:06:28.594,target,BB Gun,0.001s,1,1,1,1,1,1,false
46,10:06:29.267,target,BB Gun,0s,1,1,1,1,1,1,false
47,10:06:29.829,target,BB Gun,0s,1,1,1,1,1,1,false
48,10:06:30.295,target,BB Gun,0.001s,1,1,1,1,1,1,false
49,10:06:30.989,target,BB Gun,0s,1,1,1,1,1,1,false
50,10:06:31.504,target,BB Gun,0s,1,1,1,1,1,1,false
51,10:06:32.052,target,BB Gun,0s,1,1,1,1,1,1,false
52,10:06:32.670,target,BB Gun,0s,1,1,1,1,1,1,false
53,10:06:33.663,target,BB Gun,0.479s,2,1,0.5,1,2,0.5,false
54,10:06:34.329,target,BB Gun,0s,1,1,1,1,1,1,false
55,10:06:34.871,target,BB Gun,0s,1,1,1,1,1,1,false
56,10:06:35.329,target,BB Gun,0s,1,1,1,1,1,1,false
57,10:06:36.455,target,BB Gun,0.528s,2,1,0.5,1,2,0.5,false
58,10:06:37.004,target,BB Gun,0s,1,1,1,1,1,1,false
59,10:06:37.733,target,BB Gun,0.001s,1,1,1,1,1,1,false
60,10:06:38.559,target,BB Gun,0s,1,1,1,1,1,1,false
61,10:06:39.087,target,BB Gun,0s,1,1,1,1,1,1,false
62,10:06:39.781,target,BB Gun,0s,1,1,1,1,1,1,false
63,10:06:40.622,target,BB Gun,0s,1,1,1,1,1,1,false
64,10:06:41.476,target,BB Gun,0s,1,1,1,1,1,1,false
65,10:06:42.289,target,BB Gun,0s,1,1,1,1,1,1,false
66,10:06:42.879,target,BB Gun,0s,1,1,1,1,1,1,false
67,10:06:43.323,target,BB Gun,0s,1,1,1,1,1,1,false
68,10:06:43.795,target,BB Gun,0s,1,1,1,1,1,1,false
69,10:06:44.302,target,BB Gun,0s,1,1,1,1,1,1,false
70,10:06:45.004,target,BB Gun,0s,1,1,1,1,1,1,false
71,10:06:45.501,target,BB Gun,0s,1,1,1,1,1,1,false
72,10:06:46.522,target,BB Gun,0.431s,2,1,0.5,1,2,0.5,false
73,10:06:47.224,target,BB Gun,0s,1,1,1,1,1,1,false
