Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
33,10:27:50.999,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
34,10:27:51.639,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
35,10:27:53.200,Shinji small Bot,pistol,1.132s,3,1,0.333,2000,6000,0.333,false
36,10:27:53.568,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
37,10:27:54.076,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
38,10:27:54.652,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
39,10:27:55.069,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
40,10:27:55.596,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
41,10:27:56.333,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
42,10:27:56.909,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
43,10:27:57.971,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
44,10:27:58.312,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
45,10:27:59.006,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
46,10:27:59.492,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
47,10:28:00.180,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
48,10:28:00.673,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
49,10:28:01.075,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
50,10:28:01.464,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
51,10:28:01.832,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
52,10:28:02.249,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
53,10:28:02.555,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
54,10:28:02.937,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
55,10:28:03.590,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
56,10:28:04.839,Shinji Bot,pistol,0.624s,2,1,0.5,2000,4000,0.5,false
57,10:28:05.416,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
58,10:28:05.971,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
59,10:28:06.583,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
60,10:28:07.181,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
61,10:28:07.868,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
62,10:28:08.284,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
63,10:28:09.173,Shinji small Bot,pistol,0.479s,2,1,0.5,2000,4000,0.5,false
64,10:28:09.666,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
65,10:28:10.333,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
66,10:28:10.806,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
67,10:28:11.271,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
68,10:28:11.875,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
69,10:28:12.333,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
70,10:28:12.756,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
71,10:28:13.139,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
72,10:28:13.591,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
73,10:28:14.035,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
74,10:28:14.625,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
75,10:28:16.250,Shinji small Bot,pistol,1.131s,3,1,0.333,2000,6000,0.333,false
76,10:28:17.021,Shinji Bot,pistol,0.285s,2,1,0.5,2000,4000,0.5,false
77,10:28:17.396,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
78,10:28:17.764,Shinji Bot,pistol,0.001s,1,1,1,2000,2000,1,false
79,10:28:18.410,Shinji Bot,pistol,0.313s,2,1,0.5,2000,4000,0.5,false
80,10:28:18.702,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
81,10:28:19.014,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
82,10:28:19.556,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
83,10:28:20.299,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
84,10:28:20.889,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
85,10:28:21.486,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
86,10:28:21.764,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
87,10:28:22.153,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
88,10:28:22.625,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
89,10:28:23.570,Shinji Bot,pistol,0.423s,2,1,0.5,2000,4000,0.5,false
90,10:28:23.938,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
91,10:28:24.674,Shinji small Bot,pistol,0.305s,2,1,0.5,2000,4000,0.5,false
92,10:28:25.070,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
93,10:28:25.716,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
94,10:28:26.208,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
95,10:28:26.653,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
96,10:28:27.036,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
97,10:28:27.585,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
98,10:28:27.932,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
99,10:28:28.508,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
100,10:28:29.473,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
101,10:28:29.980,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
102,10:28:30.480,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
103,10:28:31.230,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
104,10:28:31.674,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,116,104,208000.0,232000.0,

Kills:,104
Deaths:,0
Fight Time:,5.677
Avg TTK:,0.577
Damage Done:,208000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,93.241379
Scenario:,Valorant Small Flicks
Hash:,551c4ed108bfdec58c6247683110c85b
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
