Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
29,06:35:50.940,target,BB Gun,0s,1,1,1,1,1,1,false
30,06:35:51.940,target,BB Gun,0.597s,2,1,0.5,1,2,0.5,false
31,06:35:52.364,target,BB Gun,0s,1,1,1,1,1,1,false
32,06:35:52.975,target,BB Gun,0s,1,1,1,1,1,1,false
33,06:35:53.468,target,BB Gun,0s,1,1,1,1,1,1,false
34,06:35:53.968,target,BB Gun,0s,1,1,1,1,1,1,false
35,06:35:55.184,target,BB Gun,0.569s,2,1,0.5,1,2,0.5,false
36,06:35:55.788,target,BB Gun,0s,1,1,1,1,1,1,false
37,06:35:57.837,target,BB Gun,1.34s,3,1,0.333,1,3,0.333,false
38,06:35:58.448,target,BB Gun,0s,1,1,1,1,1,1,false
39,06:36:00.781,target,BB Gun,1.556s,4,1,0.25,1,4,0.25,false
40,06:36:01.358,target,BB Gun,0s,1,1,1,1,1,1,false
41,06:36:02.046,target,BB Gun,0.001s,1,1,1,1,1,1,false
42,06:36:02.740,target,BB Gun,0s,1,1,1,1,1,1,false
43,06:36:03.990,target,BB Gun,0.66s,2,1,0.5,1,2,0.5,false
44,06:36:04.559,target,BB Gun,0s,1,1,1,1,1,1,false
45,06:36:05.157,target,BB Gun,0s,1,1,1,1,1,1,false
46,06:36:05.699,target,BB Gun,0.001s,1,1,1,1,1,1,false
47,06:36:06.178,target,BB Gun,0.001s,1,1,1,1,1,1,false
48,06:36:07.115,target,BB Gun,0.32s,2,1,0.5,1,2,0.5,false
49,06:36:07.629,target,BB Gun,0s,1,1,1,1,1,1,false
50,06:36:09.184,target,BB Gun,0.986s,3,1,0.333,1,3,0.333,false
51,06:36:09.609,target,BB Gun,0s,1,1,1,1,1,1,false
52,06:36:10.059,target,BB Gun,0s,1,1,1,1,1,1,false
53,06:36:10.616,target,BB Gun,0s,1,1,1,1,1,1,false
54,06:36:11.512,target,BB Gun,0.14s,2,1,0.5,1,2,0.5,false
55,06:36:13.060,target,BB Gun,0.515s,2,1,0.5,1,2,0.5,false
56,06:36:14.164,target,BB Gun,0.611s,2,1,0.5,1,2,0.5,false
57,06:36:14.609,target,BB Gun,0.001s,1,1,1,1,1,1,false
58,06:36:16.702,target,BB Gun,1.427s,3,1,0.333,1,3,0.333,false
59,06:36:17.334,target,BB Gun,0s,1,1,1,1,1,1,false
60,06:36:19.445,target,BB Gun,1.549s,4,1,0.25,1,4,0.25,false
61,06:36:20.133,target,BB Gun,0s,1,1,1,1,1,1,false
62,06:36:20.591,target,BB Gun,0s,1,1,1,1,1,1,false
63,06:36:22.459,target,BB Gun,1.375s,4,1,0.25,1,4,0.25,false
64,06:36:22.751,target,BB Gun,0s,1,1,1,1,1,1,false
65,06:36:23.390,target,BB Gun,0.257s,2,1,0.5,1,2,0.5,false
66,06:36:23.960,target,BB Gun,0s,1,1,1,1,1,1,false
67,06:36:24.550,target,BB Gun,0s,1,1,1,1,1,1,false
68,06:36:25.237,target,BB Gun,0s,1,1,1,1,1,1,false
69,06:36:25.807,target,BB Gun,0s,1,1,1,1,1,1,false
70,06:36:26.911,target,BB Gun,0.556s,2,1,0.5,1,2,0.5,false
71,06:36:27.918,target,BB Gun,0.361s,2,1,0.5,1,2,0.5,false
72,06:36:28.592,target,BB Gun,0.001s,1,1,1,1,1,1,false
73,06:36:29.140,target,BB Gun,0s,1,1,1,1,1,1,false
74,06:36:29.689,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,104,74,74.0,104.0,

Kills:,74
Deaths:,0
Fight Time:,15.654
Avg TTK:,0.811
Damage Done:,74.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,526.538452
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
