Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:06:02.005,Pigeon,pistol,0.5s,2,1,0.5,50,250,0.2,false
2,16:06:02.387,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,16:06:03.090,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,16:06:06.617,Pigeon,pistol,2.396s,6,1,0.167,50,750,0.067,false
5,16:06:07.582,Pigeon,pistol,0.34s,2,1,0.5,50,250,0.2,false
6,16:06:08.138,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,16:06:08.812,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,16:06:09.478,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,16:06:10.152,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,16:06:10.951,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,16:06:11.486,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,16:06:12.131,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,16:06:14.367,Pigeon,pistol,1.659s,4,1,0.25,50,500,0.1,false
14,16:06:14.867,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,16:06:15.354,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,16:06:16.027,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,16:06:16.590,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,16:06:17.409,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
19,16:06:20.103,Pigeon,pistol,2.278s,4,1,0.25,50,500,0.1,false
20,16:06:21.311,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,16:06:22.451,Pigeon,pistol,0.681s,2,1,0.5,50,250,0.2,false
22,16:06:22.847,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,16:06:23.396,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,16:06:23.986,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,16:06:24.499,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,16:06:25.174,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,16:06:26.959,Pigeon,pistol,1.009s,2,1,0.5,50,250,0.2,false
28,16:06:28.000,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,16:06:29.070,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,16:06:31.583,Pigeon,pistol,1.723s,3,1,0.333,50,375,0.133,false
31,16:06:32.194,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,16:06:34.528,Pigeon,pistol,1.563s,3,1,0.333,50,375,0.133,false
33,16:06:35.417,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,16:06:37.639,Pigeon,pistol,0.951s,2,1,0.5,50,250,0.2,false
35,16:06:38.312,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,16:06:38.716,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
37,16:06:41.736,Pigeon,pistol,2.325s,5,1,0.2,50,625,0.08,false
38,16:06:42.792,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,16:06:43.876,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
40,16:06:44.855,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,16:06:46.396,Pigeon,pistol,0.792s,2,1,0.5,50,250,0.2,false
42,16:06:47.042,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,16:06:48.083,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
