Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:14:44.825,target_decay,pistol,0s,1,1,1,25,50,0.5,false
2,15:14:45.514,target_decay,pistol,0s,1,1,1,25,50,0.5,false
3,15:14:49.839,target_decay,pistol,3.611s,5,1,0.2,25,250,0.1,false
4,15:14:51.353,target_decay,pistol,0.729s,2,1,0.5,25,100,0.25,false
5,15:14:54.708,target_decay,pistol,2.604s,4,1,0.25,25,200,0.125,false
6,15:14:58.069,target_decay,pistol,2.562s,4,1,0.25,25,200,0.125,false
7,15:14:58.819,target_decay,pistol,0s,1,1,1,25,50,0.5,false
8,15:14:59.528,target_decay,pistol,0s,1,1,1,25,50,0.5,false
9,15:15:01.091,target_decay,pistol,0.862s,2,1,0.5,25,100,0.25,false
10,15:15:03.548,target_decay,pistol,1.764s,3,1,0.333,25,150,0.167,false
11,15:15:04.257,target_decay,pistol,0s,1,1,1,25,50,0.5,false
12,15:15:05.785,target_decay,pistol,0.799s,2,1,0.5,25,100,0.25,false
13,15:15:08.277,target_decay,pistol,1.812s,3,1,0.333,25,150,0.167,false
14,15:15:09.021,target_decay,pistol,0s,1,1,1,25,50,0.5,false
15,15:15:12.389,target_decay,pistol,2.646s,4,1,0.25,25,200,0.125,false
16,15:15:15.750,target_decay,pistol,2.618s,4,1,0.25,25,200,0.125,false
17,15:15:16.475,target_decay,pistol,0.001s,1,1,1,25,50,0.5,false
18,15:15:18.058,target_decay,pistol,0.819s,2,1,0.5,25,100,0.25,false
19,15:15:18.739,target_decay,pistol,0s,1,1,1,25,50,0.5,false
20,15:15:21.169,target_decay,pistol,1.729s,3,1,0.333,25,150,0.167,false
21,15:15:23.679,target_decay,pistol,1.823s,3,1,0.333,25,150,0.167,false
22,15:15:24.409,target_decay,pistol,0s,1,1,1,25,50,0.5,false
23,15:15:27.770,target_decay,pistol,2.64s,4,1,0.25,25,200,0.125,false
24,15:15:30.207,target_decay,pistol,1.701s,3,1,0.333,25,150,0.167,false
25,15:15:33.603,target_decay,pistol,2.701s,4,1,0.25,25,200,0.125,false
26,15:15:36.999,target_decay,pistol,2.681s,4,1,0.25,25,200,0.125,false
27,15:15:37.701,target_decay,pistol,0s,1,1,1,25,50,0.5,false
28,15:15:38.416,target_decay,pistol,0s,1,1,1,25,50,0.5,false
29,15:15:43.597,target_decay,pistol,4.514s,6,1,0.167,25,300,0.083,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,74,29,725.0,3700.0,

Kills:,29
Deaths:,0
Fight Time:,38.616001
Avg TTK:,2.069
Damage Done:,725.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,1136.48645
Scenario:,Reflex Flick - Fair
Hash:,a51ec6c2d75ccb78bdb0d20bf4ce9cb7
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
