Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:38:39.725,target,BB Gun,0.723s,2,1,0.5,1,2,0.5,false
2,06:38:40.377,target,BB Gun,0s,1,1,1,1,1,1,false
3,06:38:41.155,target,BB Gun,0s,1,1,1,1,1,1,false
4,06:38:41.863,target,BB Gun,0s,1,1,1,1,1,1,false
5,06:38:42.405,target,BB Gun,0s,1,1,1,1,1,1,false
6,06:38:43.113,target,BB Gun,0s,1,1,1,1,1,1,false
7,06:38:43.669,target,BB Gun,0s,1,1,1,1,1,1,false
8,06:38:44.225,target,BB Gun,0s,1,1,1,1,1,1,false
9,06:38:44.891,target,BB Gun,0s,1,1,1,1,1,1,false
10,06:38:45.447,target,BB Gun,0s,1,1,1,1,1,1,false
11,06:38:46.072,target,BB Gun,0s,1,1,1,1,1,1,false
12,06:38:46.704,target,BB Gun,0s,1,1,1,1,1,1,false
13,06:38:47.065,target,BB Gun,0s,1,1,1,1,1,1,false
14,06:38:47.551,target,BB Gun,0s,1,1,1,1,1,1,false
15,06:38:48.489,target,BB Gun,0.507s,2,1,0.5,1,2,0.5,false
16,06:38:48.954,target,BB Gun,0s,1,1,1,1,1,1,false
17,06:38:50.343,target,BB Gun,0.812s,2,1,0.5,1,2,0.5,false
18,06:38:50.996,target,BB Gun,0s,1,1,1,1,1,1,false
19,06:38:51.516,target,BB Gun,0s,1,1,1,1,1,1,false
20,06:38:52.830,target,BB Gun,0.639s,2,1,0.5,1,2,0.5,false
21,06:38:53.302,target,BB Gun,0s,1,1,1,1,1,1,false
22,06:38:53.906,target,BB Gun,0s,1,1,1,1,1,1,false
23,06:38:54.537,target,BB Gun,0s,1,1,1,1,1,1,false
24,06:38:55.135,target,BB Gun,0s,1,1,1,1,1,1,false
25,06:38:55.885,target,BB Gun,0s,1,1,1,1,1,1,false
26,06:38:57.099,target,BB Gun,0.715s,2,1,0.5,1,2,0.5,false
27,06:38:57.656,target,BB Gun,0s,1,1,1,1,1,1,false
28,06:38:58.288,target,BB Gun,0s,1,1,1,1,1,1,false
29,06:38:59.344,target,BB Gun,0.543s,2,1,0.5,1,2,0.5,false
30,06:38:59.794,target,BB Gun,0s,1,1,1,1,1,1,false
31,06:39:00.406,target,BB Gun,0s,1,1,1,1,1,1,false
32,06:39:01.143,target,BB Gun,0s,1,1,1,1,1,1,false
33,06:39:01.664,target,BB Gun,0s,1,1,1,1,1,1,false
34,06:39:02.248,target,BB Gun,0s,1,1,1,1,1,1,false
35,06:39:03.491,target,BB Gun,0.541s,2,1,0.5,1,2,0.5,false
36,06:39:04.137,target,BB Gun,0s,1,1,1,1,1,1,false
37,06:39:04.789,target,BB Gun,0s,1,1,1,1,1,1,false
38,06:39:05.415,target,BB Gun,0s,1,1,1,1,1,1,false
39,06:39:06.054,target,BB Gun,0s,1,1,1,1,1,1,false
40,06:39:06.786,target,BB Gun,0.34s,2,1,0.5,1,2,0.5,false
41,06:39:07.397,target,BB Gun,0s,1,1,1,1,1,1,false
42,06:39:07.828,target,BB Gun,0s,1,1,1,1,1,1,false
43,06:39:09.112,target,BB Gun,0.701s,2,1,0.5,1,2,0.5,false
44,06:39:09.654,target,BB Gun,0s,1,1,1,1,1,1,false
45,06:39:10.369,target,BB Gun,0s,1,1,1,1,1,1,false
46,06:39:11.043,target,BB Gun,0s,1,1,1,1,1,1,false
47,06:39:11.502,target,BB Gun,0s,1,1,1,1,1,1,false
48,06:39:11.967,target,BB Gun,0s,1,1,1,1,1,1,false
