Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:07:17.589,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,16:07:18.034,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,16:07:18.993,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,16:07:21.151,Pigeon,pistol,1.7s,4,1,0.25,50,500,0.1,false
5,16:07:21.812,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
6,16:07:22.811,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,16:07:25.319,Pigeon,pistol,1.951s,3,1,0.333,50,375,0.133,false
8,16:07:25.875,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,16:07:26.645,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,16:07:27.367,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,16:07:27.993,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,16:07:29.854,Pigeon,pistol,1.374s,3,1,0.333,50,375,0.133,false
13,16:07:32.174,Pigeon,pistol,1.827s,4,1,0.25,50,500,0.1,false
14,16:07:32.667,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,16:07:33.354,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,16:07:34.702,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,16:07:36.062,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,16:07:37.667,Pigeon,pistol,1.125s,2,1,0.5,50,250,0.2,false
19,16:07:40.042,Pigeon,pistol,1.278s,3,1,0.333,50,375,0.133,false
20,16:07:40.639,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,16:07:42.862,Pigeon,pistol,1.689s,4,1,0.25,50,500,0.1,false
22,16:07:43.459,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,16:07:45.514,Pigeon,pistol,1.353s,3,1,0.333,50,375,0.133,false
24,16:07:46.653,Pigeon,pistol,0.535s,2,1,0.5,50,250,0.2,false
25,16:07:47.598,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
26,16:07:48.522,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,16:07:49.029,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,16:07:49.612,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,16:07:50.105,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,16:07:50.689,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,16:07:52.022,Pigeon,pistol,0.431s,2,1,0.5,50,250,0.2,false
32,16:07:54.264,Pigeon,pistol,1.576s,3,1,0.333,50,375,0.133,false
33,16:07:55.577,Pigeon,pistol,0.715s,2,1,0.5,50,250,0.2,false
34,16:07:56.273,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,16:07:58.780,Pigeon,pistol,1.703s,3,1,0.333,50,375,0.133,false
36,16:07:59.800,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,16:08:02.278,Pigeon,pistol,1.444s,3,1,0.333,50,375,0.133,false
38,16:08:03.279,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,16:08:04.293,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,16:08:05.112,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,16:08:06.488,Pigeon,pistol,0.875s,2,1,0.5,50,250,0.2,false
42,16:08:07.245,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,16:08:09.121,Pigeon,pistol,1.21s,3,1,0.333,50,375,0.133,false
44,16:08:10.821,Pigeon,pistol,1.249s,3,1,0.333,50,375,0.133,false
45,16:08:12.584,Pigeon,pistol,1.194s,3,1,0.333,50,375,0.133,false
46,16:08:13.099,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
47,16:08:13.723,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,16:08:14.446,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,16:08:16.071,Pigeon,pistol,0.98s,2,1,0.5,50,250,0.2,false
50,16:08:17.010,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
51,16:08:18.128,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
52,16:08:19.232,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
53,16:08:19.933,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
54,16:08:20.510,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
55,16:08:21.032,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
56,16:08:21.830,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
57,16:08:22.330,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
58,16:08:22.941,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
59,16:08:24.809,Pigeon,pistol,1.174s,3,1,0.333,50,375,0.133,false
60,16:08:25.983,Pigeon,pistol,0.75s,3,1,0.333,50,375,0.133,false
61,16:08:26.920,Pigeon,pistol,0.298s,2,1,0.5,50,250,0.2,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,101,61,3050.0,12625.0,

Kills:,61
Deaths:,0
Fight Time:,26.434
Avg TTK:,1.157
Damage Done:,3050.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,36.841583
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
