Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:57:15.456,target,BB Gun,0.486s,2,1,0.5,1,2,0.5,false
2,11:57:16.129,target,BB Gun,0s,1,1,1,1,1,1,false
3,11:57:16.796,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,11:57:17.344,target,BB Gun,0s,1,1,1,1,1,1,false
5,11:57:18.769,target,BB Gun,0.764s,2,1,0.5,1,2,0.5,false
6,11:57:19.254,target,BB Gun,0s,1,1,1,1,1,1,false
7,11:57:20.054,target,BB Gun,0s,1,1,1,1,1,1,false
8,11:57:20.595,target,BB Gun,0s,1,1,1,1,1,1,false
9,11:57:21.144,target,BB Gun,0.001s,1,1,1,1,1,1,false
10,11:57:21.574,target,BB Gun,0s,1,1,1,1,1,1,false
11,11:57:22.164,target,BB Gun,0s,1,1,1,1,1,1,false
12,11:57:22.706,target,BB Gun,0.001s,1,1,1,1,1,1,false
13,11:57:23.137,target,BB Gun,0s,1,1,1,1,1,1,false
14,11:57:23.755,target,BB Gun,0s,1,1,1,1,1,1,false
15,11:57:24.373,target,BB Gun,0s,1,1,1,1,1,1,false
16,11:57:25.130,target,BB Gun,0s,1,1,1,1,1,1,false
17,11:57:25.741,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,11:57:27.101,target,BB Gun,0.708s,3,1,0.333,1,3,0.333,false
19,11:57:27.929,target,BB Gun,0s,1,1,1,1,1,1,false
20,11:57:28.811,target,BB Gun,0.001s,1,1,1,1,1,1,false
21,11:57:29.664,target,BB Gun,0s,1,1,1,1,1,1,false
22,11:57:30.282,target,BB Gun,0s,1,1,1,1,1,1,false
23,11:57:30.817,target,BB Gun,0s,1,1,1,1,1,1,false
24,11:57:31.317,target,BB Gun,0s,1,1,1,1,1,1,false
25,11:57:31.880,target,BB Gun,0s,1,1,1,1,1,1,false
26,11:57:32.415,target,BB Gun,0s,1,1,1,1,1,1,false
27,11:57:33.581,target,BB Gun,0.534s,2,1,0.5,1,2,0.5,false
28,11:57:34.130,target,BB Gun,0s,1,1,1,1,1,1,false
29,11:57:34.894,target,BB Gun,0s,1,1,1,1,1,1,false
30,11:57:35.442,target,BB Gun,0s,1,1,1,1,1,1,false
31,11:57:36.025,target,BB Gun,0s,1,1,1,1,1,1,false
32,11:57:36.561,target,BB Gun,0s,1,1,1,1,1,1,false
33,11:57:37.387,target,BB Gun,0s,1,1,1,1,1,1,false
34,11:57:37.991,target,BB Gun,0s,1,1,1,1,1,1,false
35,11:57:38.547,target,BB Gun,0s,1,1,1,1,1,1,false
36,11:57:39.172,target,BB Gun,0s,1,1,1,1,1,1,false
37,11:57:39.859,target,BB Gun,0s,1,1,1,1,1,1,false
38,11:57:40.692,target,BB Gun,0s,1,1,1,1,1,1,false
39,11:57:41.221,target,BB Gun,0s,1,1,1,1,1,1,false
