Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:33:13.606,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,15:33:14.092,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,15:33:14.958,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,15:33:15.829,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
5,15:33:16.772,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,15:33:17.208,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,15:33:17.872,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,15:33:18.475,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
9,15:33:18.905,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,15:33:22.800,Pigeon,pistol,3.112s,6,1,0.167,50,750,0.067,false
11,15:33:24.261,Pigeon,pistol,0.97s,2,1,0.5,50,250,0.2,false
12,15:33:25.267,Pigeon,pistol,0.253s,2,1,0.5,50,250,0.2,false
13,15:33:25.962,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,15:33:26.567,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,15:33:27.567,Pigeon,pistol,0.504s,2,1,0.5,50,250,0.2,false
16,15:33:28.378,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,15:33:29.999,Pigeon,pistol,1.185s,4,1,0.25,50,500,0.1,false
18,15:33:30.530,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,15:33:31.640,Pigeon,pistol,0.619s,2,1,0.5,50,250,0.2,false
20,15:33:32.291,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,15:33:34.208,Pigeon,pistol,1.354s,3,1,0.333,50,375,0.133,false
22,15:33:38.343,Pigeon,pistol,3.515s,6,1,0.167,50,750,0.067,false
23,15:33:38.922,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,15:33:39.955,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,15:33:40.886,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,15:33:41.277,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,15:33:42.169,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
28,15:33:42.698,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,15:33:43.536,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,15:33:44.304,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,15:33:44.859,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
32,15:33:46.386,Pigeon,pistol,1.083s,3,1,0.333,50,375,0.133,false
33,15:33:48.473,Pigeon,pistol,1.468s,3,1,0.333,50,375,0.133,false
34,15:33:49.639,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
35,15:33:50.298,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,15:33:50.972,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,15:33:51.500,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,15:33:52.041,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,15:33:52.533,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,15:33:53.480,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
