Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:32:54.869,target,BB Gun,0s,1,1,1,1,1,1,false
2,06:32:55.439,target,BB Gun,0s,1,1,1,1,1,1,false
3,06:32:56.210,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,06:32:56.945,target,BB Gun,0s,1,1,1,1,1,1,false
5,06:32:58.030,target,BB Gun,0.279s,2,1,0.5,1,2,0.5,false
6,06:32:58.793,target,BB Gun,0s,1,1,1,1,1,1,false
7,06:32:59.599,target,BB Gun,0s,1,1,1,1,1,1,false
8,06:33:00.175,target,BB Gun,0s,1,1,1,1,1,1,false
9,06:33:00.862,target,BB Gun,0s,1,1,1,1,1,1,false
10,06:33:01.481,target,BB Gun,0.001s,1,1,1,1,1,1,false
11,06:33:02.119,target,BB Gun,0s,1,1,1,1,1,1,false
12,06:33:02.773,target,BB Gun,0s,1,1,1,1,1,1,false
13,06:33:03.620,target,BB Gun,0s,1,1,1,1,1,1,false
14,06:33:04.266,target,BB Gun,0.001s,1,1,1,1,1,1,false
15,06:33:04.884,target,BB Gun,0s,1,1,1,1,1,1,false
16,06:33:05.515,target,BB Gun,0s,1,1,1,1,1,1,false
17,06:33:06.113,target,BB Gun,0s,1,1,1,1,1,1,false
18,06:33:06.619,target,BB Gun,0s,1,1,1,1,1,1,false
19,06:33:07.731,target,BB Gun,0s,1,1,1,1,1,1,false
20,06:33:08.419,target,BB Gun,0s,1,1,1,1,1,1,false
21,06:33:09.050,target,BB Gun,0s,1,1,1,1,1,1,false
22,06:33:09.655,target,BB Gun,0.001s,1,1,1,1,1,1,false
23,06:33:10.120,target,BB Gun,0.001s,1,1,1,1,1,1,false
24,06:33:10.842,target,BB Gun,0s,1,1,1,1,1,1,false
25,06:33:11.383,target,BB Gun,0s,1,1,1,1,1,1,false
26,06:33:12.030,target,BB Gun,0s,1,1,1,1,1,1,false
27,06:33:12.731,target,BB Gun,0s,1,1,1,1,1,1,false
28,06:33:13.349,target,BB Gun,0s,1,1,1,1,1,1,false
29,06:33:13.807,target,BB Gun,0s,1,1,1,1,1,1,false
30,06:33:15.335,target,BB Gun,1.014s,3,1,0.333,1,3,0.333,false
31,06:33:15.800,target,BB Gun,0s,1,1,1,1,1,1,false
32,06:33:16.308,target,BB Gun,0s,1,1,1,1,1,1,false
33,06:33:16.870,target,BB Gun,0s,1,1,1,1,1,1,false
34,06:33:17.523,target,BB Gun,0s,1,1,1,1,1,1,false
35,06:33:18.134,target,BB Gun,0s,1,1,1,1,1,1,false
36,06:33:18.773,target,BB Gun,0s,1,1,1,1,1,1,false
37,06:33:19.419,target,BB Gun,0.001s,1,1,1,1,1,1,false
38,06:33:20.009,target,BB Gun,0s,1,1,1,1,1,1,false
39,06:33:21.377,target,BB Gun,0.451s,2,1,0.5,1,2,0.5,false
40,06:33:21.822,target,BB Gun,0s,1,1,1,1,1,1,false
41,06:33:22.412,target,BB Gun,0s,1,1,1,1,1,1,false
42,06:33:24.017,target,BB Gun,1.23s,3,1,0.333,1,3,0.333,false
43,06:33:24.593,target,BB Gun,0s,1,1,1,1,1,1,false
44,06:33:25.294,target,BB Gun,0s,1,1,1,1,1,1,false
45,06:33:25.850,target,BB Gun,0s,1,1,1,1,1,1,false
46,06:33:26.523,target,BB Gun,0s,1,1,1,1,1,1,false
47,06:33:27.099,target,BB Gun,0s,1,1,1,1,1,1,false
48,06:33:27.677,target,BB Gun,0.001s,1,1,1,1,1,1,false
49,06:33:28.218,target,BB Gun,0s,1,1,1,1,1,1,false
50,06:33:28.892,target,BB Gun,0s,1,1,1,1,1,1,false
51,06:33:29.490,target,BB Gun,0s,1,1,1,1,1,1,false
52,06:33:30.128,target,BB Gun,0s,1,1,1,1,1,1,false
53,06:33:30.746,target,BB Gun,0s,1,1,1,1,1,1,false
54,06:33:31.309,target,BB Gun,0.001s,1,1,1,1,1,1,false
55,06:33:31.732,target,BB Gun,0s,1,1,1,1,1,1,false
56,06:33:32.247,target,BB Gun,0s,1,1,1,1,1,1,false
57,06:33:32.879,target,BB Gun,0s,1,1,1,1,1,1,false
58,06:33:33.344,target,BB Gun,0s,1,1,1,1,1,1,false
59,06:33:34.052,target,BB Gun,0s,1,1,1,1,1,1,false
60,06:33:34.816,target,BB Gun,0s,1,1,1,1,1,1,false
61,06:33:35.413,target,BB Gun,0s,1,1,1,1,1,1,false
62,06:33:35.948,target,BB Gun,0s,1,1,1,1,1,1,false
63,06:33:36.532,target,BB Gun,0s,1,1,1,1,1,1,false
64,06:33:37.712,target,BB Gun,0.597s,2,1,0.5,1,2,0.5,false
65,06:33:38.274,target,BB Gun,0s,1,1,1,1,1,1,false
66,06:33:39.358,target,BB Gun,0.527s,2,1,0.5,1,2,0.5,false
67,06:33:39.913,target,BB Gun,0s,1,1,1,1,1,1,false
68,06:33:40.489,target,BB Gun,0s,1,1,1,1,1,1,false
69,06:33:41.039,target,BB Gun,0s,1,1,1,1,1,1,false
70,06:33:41.816,target,BB Gun,0s,1,1,1,1,1,1,false
71,06:33:42.434,target,BB Gun,0s,1,1,1,1,1,1,false
72,06:33:43.080,target,BB Gun,0s,1,1,1,1,1,1,false
73,06:33:43.670,target,BB Gun,0s,1,1,1,1,1,1,false
74,06:33:44.337,target,BB Gun,0s,1,1,1,1,1,1,false
75,06:33:44.864,target,BB Gun,0s,1,1,1,1,1,1,false
76,06:33:45.476,target,BB Gun,0s,1,1,1,1,1,1,false
77,06:33:46.039,target,BB Gun,0s,1,1,1,1,1,1,false
78,06:33:46.643,target,BB Gun,0s,1,1,1,1,1,1,false
79,06:33:47.302,target,BB Gun,0s,1,1,1,1,1,1,false
80,06:33:47.907,target,BB Gun,0s,1,1,1,1,1,1,false
81,06:33:48.497,target,BB Gun,0s,1,1,1,1,1,1,false
82,06:33:48.893,target,BB Gun,0s,1,1,1,1,1,1,false
83,06:33:49.282,target,BB Gun,0s,1,1,1,1,1,1,false
84,06:33:49.816,target,BB Gun,0s,1,1,1,1,1,1,false
85,06:33:50.477,target,BB Gun,0.001s,1,1,1,1,1,1,false
