Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
56,15:08:46.456,target,BB Gun,0.001s,1,1,1,1,1,1,false
57,15:08:47.289,target,BB Gun,0s,1,1,1,1,1,1,false
58,15:08:48.011,target,BB Gun,0s,1,1,1,1,1,1,false
59,15:08:48.623,target,BB Gun,0s,1,1,1,1,1,1,false
60,15:08:49.456,target,BB Gun,0s,1,1,1,1,1,1,false
61,15:08:50.004,target,BB Gun,0s,1,1,1,1,1,1,false
62,15:08:50.789,target,BB Gun,0s,1,1,1,1,1,1,false
63,15:08:51.448,target,BB Gun,0s,1,1,1,1,1,1,false
64,15:08:52.234,target,BB Gun,0s,1,1,1,1,1,1,false
65,15:08:53.005,target,BB Gun,0s,1,1,1,1,1,1,false
66,15:08:53.602,target,BB Gun,0s,1,1,1,1,1,1,false
67,15:08:54.179,target,BB Gun,0s,1,1,1,1,1,1,false
68,15:08:54.678,target,BB Gun,0s,1,1,1,1,1,1,false
69,15:08:55.282,target,BB Gun,0s,1,1,1,1,1,1,false
70,15:08:55.810,target,BB Gun,0s,1,1,1,1,1,1,false
71,15:08:56.581,target,BB Gun,0s,1,1,1,1,1,1,false
72,15:08:57.158,target,BB Gun,0s,1,1,1,1,1,1,false
73,15:08:57.797,target,BB Gun,0s,1,1,1,1,1,1,false
74,15:08:58.422,target,BB Gun,0s,1,1,1,1,1,1,false
75,15:08:59.130,target,BB Gun,0s,1,1,1,1,1,1,false
76,15:08:59.700,target,BB Gun,0s,1,1,1,1,1,1,false
77,15:09:00.201,target,BB Gun,0s,1,1,1,1,1,1,false
78,15:09:01.637,target,BB Gun,0.721s,2,1,0.5,1,2,0.5,false
79,15:09:02.374,target,BB Gun,0.001s,1,1,1,1,1,1,false
80,15:09:03.166,target,BB Gun,0s,1,1,1,1,1,1,false
81,15:09:03.833,target,BB Gun,0s,1,1,1,1,1,1,false
82,15:09:04.326,target,BB Gun,0s,1,1,1,1,1,1,false
83,15:09:05.478,target,BB Gun,0.743s,2,1,0.5,1,2,0.5,false
84,15:09:07.186,target,BB Gun,1.048s,2,1,0.5,1,2,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,92,84,84.0,92.0,

Kills:,84
Deaths:,0
Fight Time:,5.912
Avg TTK:,0.714
Damage Done:,84.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,766.956543
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
