Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:29:47.568,Pigeon,pistol,0.342s,2,1,0.5,50,250,0.2,false
2,06:29:48.603,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
3,06:29:51.013,Pigeon,pistol,1.556s,4,1,0.25,50,500,0.1,false
4,06:29:51.860,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
5,06:29:52.999,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
6,06:29:54.423,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,06:29:54.985,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,06:29:55.461,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
9,06:29:56.010,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,06:29:56.482,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,06:29:57.094,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
12,06:29:59.656,Pigeon,pistol,1.792s,4,1,0.25,50,500,0.1,false
13,06:30:00.281,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,06:30:07.775,Pigeon,pistol,6.695s,2,1,0.5,50,250,0.2,false
15,06:30:08.991,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,06:30:09.505,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,06:30:10.248,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,06:30:11.179,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
19,06:30:12.366,Pigeon,pistol,0.549s,2,1,0.5,50,250,0.2,false
20,06:30:12.998,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,06:30:13.908,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,06:30:15.803,Pigeon,pistol,1.249s,3,1,0.333,50,375,0.133,false
23,06:30:16.519,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,06:30:20.110,Pigeon,pistol,3.077s,4,1,0.25,50,500,0.1,false
25,06:30:21.040,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,06:30:22.999,Pigeon,pistol,1.383s,3,1,0.333,50,375,0.133,false
27,06:30:24.117,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,06:30:25.755,Pigeon,pistol,0.999s,2,1,0.5,50,250,0.2,false
29,06:30:26.804,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,06:30:27.854,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,06:30:29.548,Pigeon,pistol,0.916s,2,1,0.5,50,250,0.2,false
32,06:30:31.013,Pigeon,pistol,0.645s,2,1,0.5,50,250,0.2,false
33,06:30:36.604,Pigeon,pistol,5.041s,6,1,0.167,50,750,0.067,false
34,06:30:38.569,Pigeon,pistol,1.02s,2,1,0.5,50,250,0.2,false
35,06:30:39.819,Pigeon,pistol,0.562s,2,1,0.5,50,250,0.2,false
36,06:30:40.966,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,06:30:43.099,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,06:30:43.537,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,06:30:45.259,Pigeon,pistol,0.695s,2,1,0.5,50,250,0.2,false
40,06:30:46.162,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,06:30:48.732,Pigeon,pistol,2.057s,3,1,0.333,50,375,0.133,false
42,06:30:50.099,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,06:30:53.051,Pigeon,pistol,1.375s,3,1,0.333,50,375,0.133,false
44,06:30:53.995,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,06:30:55.648,Pigeon,pistol,0.91s,2,1,0.5,50,250,0.2,false
46,06:30:56.961,Pigeon,pistol,0.299s,2,1,0.5,50,250,0.2,false
47,06:30:58.273,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,06:30:59.421,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,81,48,2400.0,10125.0,

Kills:,48
Deaths:,0
Fight Time:,31.167999
Avg TTK:,1.471
Damage Done:,2400.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,28.444445
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
