Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:31:26.921,target,BB Gun,0s,1,1,1,1,1,1,false
2,06:31:27.699,target,BB Gun,0s,1,1,1,1,1,1,false
3,06:31:28.442,target,BB Gun,0.001s,1,1,1,1,1,1,false
4,06:31:29.372,target,BB Gun,0s,1,1,1,1,1,1,false
5,06:31:30.220,target,BB Gun,0s,1,1,1,1,1,1,false
6,06:31:30.845,target,BB Gun,0s,1,1,1,1,1,1,false
7,06:31:31.407,target,BB Gun,0s,1,1,1,1,1,1,false
8,06:31:32.025,target,BB Gun,0s,1,1,1,1,1,1,false
9,06:31:32.678,target,BB Gun,0s,1,1,1,1,1,1,false
10,06:31:33.254,target,BB Gun,0s,1,1,1,1,1,1,false
11,06:31:34.582,target,BB Gun,0.675s,2,1,0.5,1,2,0.5,false
12,06:31:35.227,target,BB Gun,0s,1,1,1,1,1,1,false
13,06:31:35.755,target,BB Gun,0s,1,1,1,1,1,1,false
14,06:31:36.554,target,BB Gun,0s,1,1,1,1,1,1,false
15,06:31:37.061,target,BB Gun,0.001s,1,1,1,1,1,1,false
16,06:31:37.866,target,BB Gun,0s,1,1,1,1,1,1,false
17,06:31:38.401,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,06:31:38.755,target,BB Gun,0s,1,1,1,1,1,1,false
19,06:31:39.400,target,BB Gun,0s,1,1,1,1,1,1,false
20,06:31:40.790,target,BB Gun,0.715s,2,1,0.5,1,2,0.5,false
21,06:31:41.394,target,BB Gun,0s,1,1,1,1,1,1,false
22,06:31:43.206,target,BB Gun,1.132s,3,1,0.333,1,3,0.333,false
23,06:31:43.936,target,BB Gun,0s,1,1,1,1,1,1,false
24,06:31:44.721,target,BB Gun,0s,1,1,1,1,1,1,false
25,06:31:45.234,target,BB Gun,0s,1,1,1,1,1,1,false
26,06:31:45.887,target,BB Gun,0s,1,1,1,1,1,1,false
27,06:31:46.665,target,BB Gun,0s,1,1,1,1,1,1,false
28,06:31:47.234,target,BB Gun,0s,1,1,1,1,1,1,false
29,06:31:48.346,target,BB Gun,0.452s,2,1,0.5,1,2,0.5,false
30,06:31:49.047,target,BB Gun,0s,1,1,1,1,1,1,false
31,06:31:49.665,target,BB Gun,0s,1,1,1,1,1,1,false
32,06:31:50.387,target,BB Gun,0s,1,1,1,1,1,1,false
33,06:31:51.005,target,BB Gun,0s,1,1,1,1,1,1,false
34,06:31:51.596,target,BB Gun,0s,1,1,1,1,1,1,false
35,06:31:52.923,target,BB Gun,0.612s,2,1,0.5,1,2,0.5,false
36,06:31:53.533,target,BB Gun,0s,1,1,1,1,1,1,false
37,06:31:54.179,target,BB Gun,0s,1,1,1,1,1,1,false
38,06:31:55.332,target,BB Gun,0.465s,2,1,0.5,1,2,0.5,false
39,06:31:56.277,target,BB Gun,0s,1,1,1,1,1,1,false
40,06:31:57.013,target,BB Gun,0s,1,1,1,1,1,1,false
41,06:31:57.534,target,BB Gun,0s,1,1,1,1,1,1,false
42,06:31:58.256,target,BB Gun,0s,1,1,1,1,1,1,false
43,06:31:58.777,target,BB Gun,0.001s,1,1,1,1,1,1,false
44,06:31:59.422,target,BB Gun,0s,1,1,1,1,1,1,false
45,06:32:00.158,target,BB Gun,0s,1,1,1,1,1,1,false
46,06:32:00.832,target,BB Gun,0s,1,1,1,1,1,1,false
47,06:32:02.610,target,BB Gun,1.194s,3,1,0.333,1,3,0.333,false
48,06:32:03.130,target,BB Gun,0s,1,1,1,1,1,1,false
49,06:32:04.353,target,BB Gun,0.764s,2,1,0.5,1,2,0.5,false
50,06:32:05.020,target,BB Gun,0s,1,1,1,1,1,1,false
51,06:32:05.576,target,BB Gun,0s,1,1,1,1,1,1,false
52,06:32:05.992,target,BB Gun,0s,1,1,1,1,1,1,false
53,06:32:06.784,target,BB Gun,0s,1,1,1,1,1,1,false
54,06:32:07.298,target,BB Gun,0.001s,1,1,1,1,1,1,false
55,06:32:07.860,target,BB Gun,0s,1,1,1,1,1,1,false
56,06:32:09.187,target,BB Gun,0.723s,2,1,0.5,1,2,0.5,false
57,06:32:09.757,target,BB Gun,0s,1,1,1,1,1,1,false
58,06:32:11.256,target,BB Gun,0.854s,2,1,0.5,1,2,0.5,false
59,06:32:11.902,target,BB Gun,0s,1,1,1,1,1,1,false
60,06:32:12.631,target,BB Gun,0s,1,1,1,1,1,1,false
61,06:32:13.229,target,BB Gun,0s,1,1,1,1,1,1,false
62,06:32:13.979,target,BB Gun,0s,1,1,1,1,1,1,false
63,06:32:14.618,target,BB Gun,0s,1,1,1,1,1,1,false
64,06:32:16.090,target,BB Gun,0.792s,2,1,0.5,1,2,0.5,false
65,06:32:16.701,target,BB Gun,0.001s,1,1,1,1,1,1,false
66,06:32:17.444,target,BB Gun,0s,1,1,1,1,1,1,false
67,06:32:19.356,target,BB Gun,1.307s,3,1,0.333,1,3,0.333,false
68,06:32:19.987,target,BB Gun,0s,1,1,1,1,1,1,false
69,06:32:20.640,target,BB Gun,0s,1,1,1,1,1,1,false
70,06:32:21.244,target,BB Gun,0s,1,1,1,1,1,1,false
71,06:32:22.513,target,BB Gun,0.483s,2,1,0.5,1,2,0.5,false
