Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:45:12.547,target_decay,pistol,2.841s,4,1,0.25,25,200,0.125,false
2,06:45:14.262,target_decay,pistol,0.951s,2,1,0.5,25,100,0.25,false
3,06:45:15.949,target_decay,pistol,0.944s,2,1,0.5,25,100,0.25,false
4,06:45:19.644,target_decay,pistol,2.896s,4,1,0.25,25,200,0.125,false
5,06:45:20.380,target_decay,pistol,0s,1,1,1,25,50,0.5,false
6,06:45:22.019,target_decay,pistol,0.854s,2,1,0.5,25,100,0.25,false
7,06:45:25.707,target_decay,pistol,2.889s,4,1,0.25,25,200,0.125,false
8,06:45:27.332,target_decay,pistol,0.875s,2,1,0.5,25,100,0.25,false
9,06:45:37.006,target_decay,pistol,8.924s,10,1,0.1,25,500,0.05,false
10,06:45:39.673,target_decay,pistol,1.911s,3,1,0.333,25,150,0.167,false
11,06:45:44.319,target_decay,pistol,3.895s,5,1,0.2,25,250,0.1,false
12,06:45:45.041,target_decay,pistol,0s,1,1,1,25,50,0.5,false
13,06:45:47.694,target_decay,pistol,1.889s,3,1,0.333,25,150,0.167,false
14,06:45:48.472,target_decay,pistol,0.001s,1,1,1,25,50,0.5,false
15,06:45:49.243,target_decay,pistol,0s,1,1,1,25,50,0.5,false
16,06:45:49.951,target_decay,pistol,0s,1,1,1,25,50,0.5,false
17,06:45:51.646,target_decay,pistol,1.001s,2,1,0.5,25,100,0.25,false
18,06:45:54.451,target_decay,pistol,2.083s,3,1,0.333,25,150,0.167,false
19,06:45:57.145,target_decay,pistol,1.965s,3,1,0.333,25,150,0.167,false
20,06:45:58.819,target_decay,pistol,0.876s,2,1,0.5,25,100,0.25,false
21,06:45:59.576,target_decay,pistol,0s,1,1,1,25,50,0.5,false
22,06:46:03.235,target_decay,pistol,2.915s,4,1,0.25,25,200,0.125,false
23,06:46:05.945,target_decay,pistol,1.994s,3,1,0.333,25,150,0.167,false
24,06:46:08.597,target_decay,pistol,1.861s,3,1,0.333,25,150,0.167,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,67,24,600.0,3350.0,

Kills:,24
Deaths:,0
Fight Time:,41.564999
Avg TTK:,2.5
Damage Done:,600.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,859.701477
Scenario:,Reflex Flick - Easy
Hash:,ef27111b87fbf841b0e6274140276c01
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
