Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:26:46.445,Pigeon,pistol,1.465s,3,1,0.333,50,375,0.133,false
2,06:26:47.842,Pigeon,pistol,0.695s,2,1,0.5,50,250,0.2,false
3,06:26:48.695,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,06:26:50.327,Pigeon,pistol,0.986s,2,1,0.5,50,250,0.2,false
5,06:26:51.459,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
6,06:26:52.862,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,06:26:53.980,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,06:26:57.452,Pigeon,pistol,2.049s,4,1,0.25,50,500,0.1,false
9,06:27:00.008,Pigeon,pistol,1.208s,3,1,0.333,50,375,0.133,false
10,06:27:01.112,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,06:27:02.230,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
12,06:27:03.793,Pigeon,pistol,1.098s,2,1,0.5,50,250,0.2,false
13,06:27:04.884,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,06:27:06.126,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,06:27:06.870,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,06:27:07.780,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
17,06:27:09.355,Pigeon,pistol,0.867s,2,1,0.5,50,250,0.2,false
18,06:27:10.703,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,06:27:12.008,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
20,06:27:13.036,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,06:27:13.633,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
22,06:27:14.460,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
23,06:27:14.967,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,06:27:15.967,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
25,06:27:16.633,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,06:27:17.689,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,06:27:19.273,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,06:27:20.155,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,06:27:21.849,Pigeon,pistol,1.292s,2,1,0.5,50,250,0.2,false
30,06:27:22.918,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,06:27:24.606,Pigeon,pistol,0.528s,2,1,0.5,50,250,0.2,false
32,06:27:27.265,Pigeon,pistol,2.249s,4,1,0.25,50,500,0.1,false
33,06:27:29.127,Pigeon,pistol,1.146s,3,1,0.333,50,375,0.133,false
34,06:27:30.314,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,06:27:31.703,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,06:27:34.321,Pigeon,pistol,1.43s,3,1,0.333,50,375,0.133,false
37,06:27:35.800,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,06:27:38.670,Pigeon,pistol,1.771s,4,1,0.25,50,500,0.1,false
39,06:27:41.946,Pigeon,pistol,1.916s,5,1,0.2,50,625,0.08,false
40,06:27:43.197,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,06:27:44.504,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,06:27:47.088,Pigeon,pistol,1.39s,2,1,0.5,50,250,0.2,false
43,06:27:48.748,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,06:27:50.018,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,06:27:51.477,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
46,06:27:53.352,Pigeon,pistol,0.611s,2,1,0.5,50,250,0.2,false
47,06:27:54.254,Pigeon,pistol,0s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,76,47,2350.0,9500.0,

Kills:,47
Deaths:,0
Fight Time:,20.701
Avg TTK:,1.502
Damage Done:,2350.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,29.06579
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
