Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:59:12.500,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
2,09:59:12.959,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
3,09:59:13.785,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
4,09:59:17.174,Pigeon,pistol,2.049s,4,1,0.25,50,500,0.1,false
5,09:59:18.889,Pigeon,pistol,1.375s,3,1,0.333,50,375,0.133,false
6,09:59:19.991,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
7,09:59:21.186,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,09:59:22.770,Pigeon,pistol,0.917s,2,1,0.5,50,250,0.2,false
9,09:59:23.492,Pigeon,pistol,0.305s,2,1,0.5,50,250,0.2,false
10,09:59:25.193,Pigeon,pistol,1.18s,3,1,0.333,50,375,0.133,false
11,09:59:26.631,Pigeon,pistol,0.827s,2,1,0.5,50,250,0.2,false
12,09:59:27.166,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,09:59:28.333,Pigeon,pistol,0.327s,2,1,0.5,50,250,0.2,false
14,09:59:29.438,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,09:59:30.647,Pigeon,pistol,0.646s,2,1,0.5,50,250,0.2,false
16,09:59:33.223,Pigeon,pistol,1.937s,3,1,0.333,50,375,0.133,false
17,09:59:34.244,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
18,09:59:35.570,Pigeon,pistol,0.937s,2,1,0.5,50,250,0.2,false
19,09:59:38.668,Pigeon,pistol,2.327s,5,1,0.2,50,625,0.08,false
20,09:59:39.745,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,09:59:41.042,Pigeon,pistol,0.874s,2,1,0.5,50,250,0.2,false
22,09:59:42.176,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
23,09:59:44.071,Pigeon,pistol,0.854s,2,1,0.5,50,250,0.2,false
24,09:59:46.516,Pigeon,pistol,1.216s,3,1,0.333,50,375,0.133,false
25,09:59:48.231,Pigeon,pistol,1.181s,2,1,0.5,50,250,0.2,false
26,09:59:51.030,Pigeon,pistol,1.626s,3,1,0.333,50,375,0.133,false
27,09:59:51.683,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,09:59:53.864,Pigeon,pistol,0.987s,3,1,0.333,50,375,0.133,false
29,09:59:54.447,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
30,09:59:55.863,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
31,09:59:56.683,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
32,09:59:59.301,Pigeon,pistol,1.841s,3,1,0.333,50,375,0.133,false
33,10:00:01.019,Pigeon,pistol,1.079s,2,1,0.5,50,250,0.2,false
34,10:00:02.280,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
35,10:00:05.288,Pigeon,pistol,1.745s,4,1,0.25,50,500,0.1,false
36,10:00:06.857,Pigeon,pistol,0.382s,2,1,0.5,50,250,0.2,false
37,10:00:09.183,Pigeon,pistol,1.104s,3,1,0.333,50,375,0.133,false
38,10:00:09.957,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,10:00:10.984,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
40,10:00:12.838,Pigeon,pistol,1.451s,3,1,0.333,50,375,0.133,false
41,10:00:13.873,Pigeon,pistol,0.493s,2,1,0.5,50,250,0.2,false
42,10:00:14.699,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,10:00:15.783,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,10:00:16.332,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,10:00:18.928,Pigeon,pistol,2.089s,4,1,0.25,50,500,0.1,false
46,10:00:21.721,Pigeon,pistol,1.668s,4,1,0.25,50,500,0.1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,92,46,2300.0,11500.0,

Kills:,46
Deaths:,0
Fight Time:,31.419001
Avg TTK:,1.535
Damage Done:,2300.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,23.0
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
