Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:04:28.921,target,BB Gun,0.611s,2,1,0.5,1,2,0.5,false
2,16:04:29.560,target,BB Gun,0s,1,1,1,1,1,1,false
3,16:04:30.164,target,BB Gun,0s,1,1,1,1,1,1,false
4,16:04:30.595,target,BB Gun,0s,1,1,1,1,1,1,false
5,16:04:31.289,target,BB Gun,0s,1,1,1,1,1,1,false
6,16:04:31.865,target,BB Gun,0s,1,1,1,1,1,1,false
7,16:04:33.907,target,BB Gun,1.341s,4,1,0.25,1,4,0.25,false
8,16:04:34.241,target,BB Gun,0s,1,1,1,1,1,1,false
9,16:04:35.393,target,BB Gun,0.562s,2,1,0.5,1,2,0.5,false
10,16:04:35.837,target,BB Gun,0s,1,1,1,1,1,1,false
11,16:04:37.122,target,BB Gun,0.736s,2,1,0.5,1,2,0.5,false
12,16:04:37.678,target,BB Gun,0.001s,1,1,1,1,1,1,false
13,16:04:38.463,target,BB Gun,0s,1,1,1,1,1,1,false
14,16:04:38.956,target,BB Gun,0s,1,1,1,1,1,1,false
15,16:04:39.282,target,BB Gun,0s,1,1,1,1,1,1,false
16,16:04:40.226,target,BB Gun,0.492s,2,1,0.5,1,2,0.5,false
17,16:04:41.297,target,BB Gun,0.564s,2,1,0.5,1,2,0.5,false
18,16:04:42.151,target,BB Gun,0.514s,2,1,0.5,1,2,0.5,false
19,16:04:42.706,target,BB Gun,0s,1,1,1,1,1,1,false
20,16:04:43.248,target,BB Gun,0s,1,1,1,1,1,1,false
21,16:04:44.393,target,BB Gun,0.507s,2,1,0.5,1,2,0.5,false
22,16:04:44.872,target,BB Gun,0s,1,1,1,1,1,1,false
23,16:04:45.477,target,BB Gun,0.001s,1,1,1,1,1,1,false
24,16:04:46.095,target,BB Gun,0.001s,1,1,1,1,1,1,false
25,16:04:46.615,target,BB Gun,0s,1,1,1,1,1,1,false
26,16:04:48.685,target,BB Gun,1.514s,3,1,0.333,1,3,0.333,false
27,16:04:49.492,target,BB Gun,0s,1,1,1,1,1,1,false
28,16:04:50.367,target,BB Gun,0s,1,1,1,1,1,1,false
29,16:04:51.081,target,BB Gun,0s,1,1,1,1,1,1,false
30,16:04:52.449,target,BB Gun,0.791s,2,1,0.5,1,2,0.5,false
31,16:04:53.165,target,BB Gun,0.001s,1,1,1,1,1,1,false
32,16:04:53.783,target,BB Gun,0s,1,1,1,1,1,1,false
33,16:04:54.249,target,BB Gun,0.001s,1,1,1,1,1,1,false
34,16:04:54.853,target,BB Gun,0s,1,1,1,1,1,1,false
35,16:04:55.491,target,BB Gun,0s,1,1,1,1,1,1,false
36,16:04:56.207,target,BB Gun,0s,1,1,1,1,1,1,false
37,16:04:57.026,target,BB Gun,0s,1,1,1,1,1,1,false
38,16:04:57.637,target,BB Gun,0s,1,1,1,1,1,1,false
39,16:04:58.242,target,BB Gun,0s,1,1,1,1,1,1,false
40,16:04:58.908,target,BB Gun,0s,1,1,1,1,1,1,false
41,16:04:59.526,target,BB Gun,0s,1,1,1,1,1,1,false
42,16:05:00.901,target,BB Gun,0.729s,2,1,0.5,1,2,0.5,false
43,16:05:01.568,target,BB Gun,0s,1,1,1,1,1,1,false
44,16:05:02.415,target,BB Gun,0s,1,1,1,1,1,1,false
45,16:05:02.965,target,BB Gun,0s,1,1,1,1,1,1,false
46,16:05:03.353,target,BB Gun,0s,1,1,1,1,1,1,false
47,16:05:03.888,target,BB Gun,0s,1,1,1,1,1,1,false
48,16:05:04.881,target,BB Gun,0.423s,2,1,0.5,1,2,0.5,false
49,16:05:05.499,target,BB Gun,0.257s,2,1,0.5,1,2,0.5,false
50,16:05:06.381,target,BB Gun,0s,1,1,1,1,1,1,false
51,16:05:06.777,target,BB Gun,0s,1,1,1,1,1,1,false
52,16:05:07.312,target,BB Gun,0s,1,1,1,1,1,1,false
53,16:05:07.770,target,BB Gun,0s,1,1,1,1,1,1,false
54,16:05:08.305,target,BB Gun,0s,1,1,1,1,1,1,false
55,16:05:08.721,target,BB Gun,0s,1,1,1,1,1,1,false
56,16:05:09.944,target,BB Gun,0.785s,3,1,0.333,1,3,0.333,false
57,16:05:10.346,target,BB Gun,0s,1,1,1,1,1,1,false
58,16:05:10.902,target,BB Gun,0s,1,1,1,1,1,1,false
59,16:05:11.492,target,BB Gun,0s,1,1,1,1,1,1,false
60,16:05:12.208,target,BB Gun,0s,1,1,1,1,1,1,false
