Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
40,15:37:47.587,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
41,15:37:48.463,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,15:37:49.024,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
43,15:37:51.294,Pigeon,pistol,1.65s,3,1,0.333,50,375,0.133,false
44,15:37:52.526,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,15:37:53.588,Pigeon,pistol,0.64s,2,1,0.5,50,250,0.2,false
46,15:37:54.005,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,15:37:54.876,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,15:37:55.479,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,15:37:56.334,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
50,15:37:57.049,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
51,15:37:58.307,Pigeon,pistol,0.54s,2,1,0.5,50,250,0.2,false
52,15:37:58.971,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
53,15:38:00.035,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
54,15:38:02.386,Pigeon,pistol,1.064s,3,1,0.333,50,375,0.133,false
55,15:38:03.315,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
56,15:38:04.765,Pigeon,pistol,0.707s,2,1,0.5,50,250,0.2,false
57,15:38:06.029,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
58,15:38:08.387,Pigeon,pistol,1.588s,3,1,0.333,50,375,0.133,false
59,15:38:09.737,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
60,15:38:11.179,Pigeon,pistol,0.639s,2,1,0.5,50,250,0.2,false
61,15:38:11.997,Pigeon,pistol,0s,1,1,1,50,125,0.4,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,95,61,3050.0,11875.0,

Kills:,61
Deaths:,0
Fight Time:,22.58
Avg TTK:,1.157
Damage Done:,3050.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,39.168423
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,202.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
