Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:23:24.676,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
2,10:23:26.051,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
3,10:23:26.573,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
4,10:23:27.336,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
5,10:23:29.655,Pigeon,pistol,1.528s,3,1,0.333,50,375,0.133,false
6,10:23:34.316,Pigeon,pistol,3.772s,6,1,0.167,50,750,0.067,false
7,10:23:35.225,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
8,10:23:37.184,Pigeon,pistol,0.355s,2,1,0.5,50,250,0.2,false
9,10:23:38.066,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
10,10:23:38.531,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
11,10:23:40.871,Pigeon,pistol,1.458s,3,1,0.333,50,375,0.133,false
12,10:23:42.496,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
13,10:23:43.496,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
14,10:23:44.656,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
15,10:23:45.836,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
16,10:23:47.913,Pigeon,pistol,1.312s,2,1,0.5,50,250,0.2,false
17,10:23:51.011,Pigeon,pistol,1.501s,4,1,0.25,50,500,0.1,false
18,10:23:51.865,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
19,10:23:53.517,Pigeon,pistol,1.132s,2,1,0.5,50,250,0.2,false
20,10:23:54.545,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
21,10:23:56.088,Pigeon,pistol,0.32s,2,1,0.5,50,250,0.2,false
22,10:23:57.122,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
23,10:23:58.073,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
24,10:23:59.531,Pigeon,pistol,0.875s,2,1,0.5,50,250,0.2,false
25,10:24:00.018,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
26,10:24:00.768,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
27,10:24:02.108,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
28,10:24:03.282,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
29,10:24:04.463,Pigeon,pistol,0.001s,1,1,1,50,125,0.4,false
30,10:24:05.712,Pigeon,pistol,0.368s,2,1,0.5,50,250,0.2,false
31,10:24:07.025,Pigeon,pistol,0.527s,2,1,0.5,50,250,0.2,false
32,10:24:08.324,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
33,10:24:09.053,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
34,10:24:12.435,Pigeon,pistol,2.778s,5,1,0.2,50,625,0.08,false
35,10:24:13.414,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
36,10:24:14.525,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
37,10:24:15.796,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
38,10:24:16.685,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
39,10:24:17.852,Pigeon,pistol,0.631s,2,1,0.5,50,250,0.2,false
40,10:24:19.331,Pigeon,pistol,0.751s,2,1,0.5,50,250,0.2,false
41,10:24:20.303,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
42,10:24:22.254,Pigeon,pistol,1.152s,2,1,0.5,50,250,0.2,false
43,10:24:23.081,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
44,10:24:24.298,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
45,10:24:26.749,Pigeon,pistol,1.36s,3,1,0.333,50,375,0.133,false
46,10:24:27.952,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
47,10:24:29.278,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
48,10:24:30.139,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
49,10:24:31.159,Pigeon,pistol,0s,1,1,1,50,125,0.4,false
50,10:24:33.979,Pigeon,pistol,1.631s,3,1,0.333,50,375,0.133,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,80,50,2500.0,10000.0,

Kills:,50
Deaths:,0
Fight Time:,21.455999
Avg TTK:,1.412
Damage Done:,2500.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,31.25
Scenario:,Bounce 180
Hash:,28c00569c77cdbb9a321ffb8a8363220
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
