Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
59,06:36:05.874,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
60,06:36:06.388,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
61,06:36:06.722,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
62,06:36:07.221,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
63,06:36:07.936,Shinji Bot,pistol,0.291s,2,1,0.5,2000,4000,0.5,false
64,06:36:08.311,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
65,06:36:08.860,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
66,06:36:10.090,Shinji Bot,pistol,0.701s,2,1,0.5,2000,4000,0.5,false
67,06:36:10.604,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
68,06:36:11.139,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
69,06:36:11.652,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
70,06:36:12.479,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
71,06:36:13.083,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
72,06:36:13.513,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
73,06:36:13.840,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
74,06:36:14.207,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
75,06:36:14.861,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
76,06:36:15.278,Shinji small Bot,pistol,0.001s,1,1,1,2000,2000,1,false
77,06:36:16.382,Shinji small Bot,pistol,0.681s,2,1,0.5,2000,4000,0.5,false
78,06:36:16.888,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
79,06:36:17.451,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
80,06:36:18.062,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
81,06:36:18.555,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
82,06:36:19.014,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
83,06:36:19.396,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
84,06:36:20.173,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
85,06:36:20.604,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
86,06:36:21.403,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
87,06:36:22.014,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
88,06:36:22.687,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
89,06:36:23.298,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
90,06:36:23.827,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
91,06:36:24.625,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
92,06:36:25.132,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
93,06:36:25.576,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
94,06:36:26.264,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
95,06:36:26.784,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
96,06:36:27.889,Shinji small Bot,pistol,0.348s,2,1,0.5,2000,4000,0.5,false
97,06:36:28.438,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
98,06:36:29.598,Shinji Bot,pistol,0.728s,2,1,0.5,2000,4000,0.5,false
99,06:36:30.153,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
100,06:36:30.598,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
101,06:36:30.972,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
102,06:36:31.514,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false
103,06:36:31.882,Shinji Bot,pistol,0s,1,1,1,2000,2000,1,false
104,06:36:32.445,Shinji small Bot,pistol,0s,1,1,1,2000,2000,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,115,104,208000.0,230000.0,

Kills:,104
Deaths:,0
Fight Time:,5.457
Avg TTK:,0.577
Damage Done:,208000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,94.052177
Scenario:,Valorant Small Flicks
Hash:,551c4ed108bfdec58c6247683110c85b
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
