Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,09:57:51.128,target,BB Gun,0s,1,1,1,1,1,1,false
2,09:57:51.899,target,BB Gun,0s,1,1,1,1,1,1,false
3,09:57:52.496,target,BB Gun,0s,1,1,1,1,1,1,false
4,09:57:53.066,target,BB Gun,0s,1,1,1,1,1,1,false
5,09:57:53.905,target,BB Gun,0s,1,1,1,1,1,1,false
6,09:57:54.843,target,BB Gun,0s,1,1,1,1,1,1,false
7,09:57:55.649,target,BB Gun,0s,1,1,1,1,1,1,false
8,09:57:56.142,target,BB Gun,0s,1,1,1,1,1,1,false
9,09:57:56.802,target,BB Gun,0s,1,1,1,1,1,1,false
10,09:57:57.621,target,BB Gun,0s,1,1,1,1,1,1,false
11,09:57:58.308,target,BB Gun,0s,1,1,1,1,1,1,false
12,09:57:59.003,target,BB Gun,0s,1,1,1,1,1,1,false
13,09:57:59.795,target,BB Gun,0s,1,1,1,1,1,1,false
14,09:58:00.649,target,BB Gun,0s,1,1,1,1,1,1,false
15,09:58:01.302,target,BB Gun,0s,1,1,1,1,1,1,false
16,09:58:02.024,target,BB Gun,0s,1,1,1,1,1,1,false
17,09:58:02.788,target,BB Gun,0s,1,1,1,1,1,1,false
18,09:58:03.628,target,BB Gun,0s,1,1,1,1,1,1,false
19,09:58:04.386,target,BB Gun,0.001s,1,1,1,1,1,1,false
20,09:58:05.302,target,BB Gun,0s,1,1,1,1,1,1,false
21,09:58:06.233,target,BB Gun,0s,1,1,1,1,1,1,false
22,09:58:06.955,target,BB Gun,0s,1,1,1,1,1,1,false
23,09:58:07.587,target,BB Gun,0s,1,1,1,1,1,1,false
24,09:58:08.316,target,BB Gun,0s,1,1,1,1,1,1,false
25,09:58:08.871,target,BB Gun,0s,1,1,1,1,1,1,false
26,09:58:09.517,target,BB Gun,0s,1,1,1,1,1,1,false
27,09:58:10.317,target,BB Gun,0s,1,1,1,1,1,1,false
28,09:58:11.004,target,BB Gun,0s,1,1,1,1,1,1,false
29,09:58:11.817,target,BB Gun,0s,1,1,1,1,1,1,false
30,09:58:12.629,target,BB Gun,0s,1,1,1,1,1,1,false
31,09:58:13.742,target,BB Gun,0.417s,2,1,0.5,1,2,0.5,false
32,09:58:14.478,target,BB Gun,0s,1,1,1,1,1,1,false
33,09:58:15.103,target,BB Gun,0s,1,1,1,1,1,1,false
34,09:58:16.027,target,BB Gun,0s,1,1,1,1,1,1,false
35,09:58:16.853,target,BB Gun,0s,1,1,1,1,1,1,false
36,09:58:17.458,target,BB Gun,0s,1,1,1,1,1,1,false
37,09:58:18.256,target,BB Gun,0s,1,1,1,1,1,1,false
38,09:58:18.978,target,BB Gun,0s,1,1,1,1,1,1,false
39,09:58:19.763,target,BB Gun,0s,1,1,1,1,1,1,false
40,09:58:20.652,target,BB Gun,0s,1,1,1,1,1,1,false
41,09:58:21.562,target,BB Gun,0s,1,1,1,1,1,1,false
42,09:58:22.374,target,BB Gun,0s,1,1,1,1,1,1,false
43,09:58:23.367,target,BB Gun,0s,1,1,1,1,1,1,false
44,09:58:24.361,target,BB Gun,0s,1,1,1,1,1,1,false
45,09:58:25.048,target,BB Gun,0s,1,1,1,1,1,1,false
46,09:58:25.618,target,BB Gun,0s,1,1,1,1,1,1,false
47,09:58:26.145,target,BB Gun,0s,1,1,1,1,1,1,false
48,09:58:27.673,target,BB Gun,0.875s,2,1,0.5,1,2,0.5,false
49,09:58:28.388,target,BB Gun,0s,1,1,1,1,1,1,false
50,09:58:29.118,target,BB Gun,0s,1,1,1,1,1,1,false
51,09:58:29.903,target,BB Gun,0.001s,1,1,1,1,1,1,false
52,09:58:30.583,target,BB Gun,0s,1,1,1,1,1,1,false
53,09:58:32.180,target,BB Gun,1.021s,3,1,0.333,1,3,0.333,false
54,09:58:33.034,target,BB Gun,0s,1,1,1,1,1,1,false
55,09:58:33.681,target,BB Gun,0.001s,1,1,1,1,1,1,false
56,09:58:34.535,target,BB Gun,0s,1,1,1,1,1,1,false
57,09:58:35.250,target,BB Gun,0s,1,1,1,1,1,1,false
58,09:58:35.958,target,BB Gun,0s,1,1,1,1,1,1,false
59,09:58:36.562,target,BB Gun,0s,1,1,1,1,1,1,false
60,09:58:37.146,target,BB Gun,0s,1,1,1,1,1,1,false
61,09:58:38.125,target,BB Gun,0.431s,2,1,0.5,1,2,0.5,false
62,09:58:38.847,target,BB Gun,0s,1,1,1,1,1,1,false
63,09:58:40.632,target,BB Gun,1.056s,2,1,0.5,1,2,0.5,false
64,09:58:41.528,target,BB Gun,0s,1,1,1,1,1,1,false
65,09:58:42.390,target,BB Gun,0.001s,1,1,1,1,1,1,false
66,09:58:43.230,target,BB Gun,0s,1,1,1,1,1,1,false
67,09:58:44.035,target,BB Gun,0s,1,1,1,1,1,1,false
68,09:58:44.626,target,BB Gun,0s,1,1,1,1,1,1,false
69,09:58:45.417,target,BB Gun,0s,1,1,1,1,1,1,false
70,09:58:46.140,target,BB Gun,0.001s,1,1,1,1,1,1,false
71,09:58:46.709,target,BB Gun,0s,1,1,1,1,1,1,false
72,09:58:47.389,target,BB Gun,0s,1,1,1,1,1,1,false
73,09:58:48.014,target,BB Gun,0s,1,1,1,1,1,1,false
74,09:58:48.875,target,BB Gun,0s,1,1,1,1,1,1,false
75,09:58:49.744,target,BB Gun,0s,1,1,1,1,1,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
BB Gun,81,75,75.0,81.0,

Kills:,75
Deaths:,0
Fight Time:,3.805
Avg TTK:,0.8
Damage Done:,75.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,694.444458
Scenario:,1wall 6targets small
Hash:,7378a811f430b6072d052a75896afb98
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
