Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
32,06:19:29.655,Regenerating Pokeball,Poke-Drill,0.098s,11,11,1,2.2,2.2,1,false
33,06:19:30.356,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
34,06:19:30.960,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
35,06:19:32.210,Regenerating Pokeball,Poke-Drill,0.472s,27,6,0.222,1.2,5.4,0.222,false
36,06:19:32.939,Regenerating Pokeball,Poke-Drill,0.076s,9,9,1,1.8,1.8,1,false
37,06:19:33.543,Regenerating Pokeball,Poke-Drill,0.069s,8,8,1,1.6,1.6,1,false
38,06:19:34.405,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
39,06:19:35.433,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
40,06:19:36.224,Regenerating Pokeball,Poke-Drill,0.167s,18,6,0.333,1.2,3.6,0.333,false
41,06:19:37.058,Regenerating Pokeball,Poke-Drill,0.569s,15,6,0.4,1.2,3,0.4,false
42,06:19:37.828,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
43,06:19:38.716,Regenerating Pokeball,Poke-Drill,0.097s,11,11,1,2.2,2.2,1,false
44,06:19:39.571,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
45,06:19:40.633,Regenerating Pokeball,Poke-Drill,0.083s,10,10,1,2,2,1,false
46,06:19:41.244,Regenerating Pokeball,Poke-Drill,0.049s,6,6,1,1.2,1.2,1,false
47,06:19:42.043,Regenerating Pokeball,Poke-Drill,0.395s,28,6,0.214,1.2,5.6,0.214,false
48,06:19:42.758,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
49,06:19:43.537,Regenerating Pokeball,Poke-Drill,0.055s,7,7,1,1.4,1.4,1,false
50,06:19:44.210,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
51,06:19:45.058,Regenerating Pokeball,Poke-Drill,0.076s,9,9,1,1.8,1.8,1,false
52,06:19:46.412,Regenerating Pokeball,Poke-Drill,0.619s,20,8,0.4,1.6,4,0.4,false
53,06:19:47.169,Regenerating Pokeball,Poke-Drill,0.097s,11,11,1,2.2,2.2,1,false
54,06:19:47.953,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
55,06:19:48.655,Regenerating Pokeball,Poke-Drill,0.077s,9,9,1,1.8,1.8,1,false
56,06:19:50.134,Regenerating Pokeball,Poke-Drill,0.499s,25,8,0.32,1.6,5,0.32,false
57,06:19:50.836,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
58,06:19:51.259,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
59,06:19:52.391,Regenerating Pokeball,Poke-Drill,0.374s,15,6,0.4,1.2,3,0.4,false
60,06:19:53.134,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
61,06:19:53.842,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
62,06:19:54.675,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
63,06:19:55.489,Regenerating Pokeball,Poke-Drill,0.083s,10,10,1,2,2,1,false
64,06:19:56.232,Regenerating Pokeball,Poke-Drill,0.055s,7,7,1,1.4,1.4,1,false
65,06:19:56.822,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
66,06:19:57.974,Regenerating Pokeball,Poke-Drill,0.423s,26,6,0.231,1.2,5.2,0.231,false
67,06:19:58.620,Regenerating Pokeball,Poke-Drill,0.083s,10,10,1,2,2,1,false
68,06:19:59.071,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
69,06:19:59.822,Regenerating Pokeball,Poke-Drill,0.071s,8,8,1,1.6,1.6,1,false
70,06:20:00.447,Regenerating Pokeball,Poke-Drill,0.07s,8,8,1,1.6,1.6,1,false
71,06:20:01.259,Regenerating Pokeball,Poke-Drill,0.048s,6,6,1,1.2,1.2,1,false
72,06:20:01.891,Regenerating Pokeball,Poke-Drill,0.076s,9,9,1,1.8,1.8,1,false
73,06:20:02.697,Regenerating Pokeball,Poke-Drill,0.174s,19,6,0.316,1.2,3.8,0.316,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Poke-Drill,820,576,115.199387,163.998642,

Kills:,73
Deaths:,0
Fight Time:,12.628
Avg TTK:,0.822
Damage Done:,115.199387
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Distance Traveled:,0.0
Score:,73.0
Scenario:,Pokeball Frenzy Auto Small 60s
Hash:,6746156ebc94ba47547c71894537cf76
Game Version:,2.0.2.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Valorant
Horiz Sens:,0.6
Vert Sens:,0.6
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
